,precision,recall,f1-score,support
ADDICTION,1.0,0.5833333333333334,0.7368421052631579,12.0
CHILD_AND_TEEN_SAFETY,1.0,0.42857142857142855,0.6,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.9230769230769231,0.3076923076923077,0.46153846153846156,39.0
DRUG_ABUSE,0.0,0.0,0.0,12.0
DRUG_POLICY,0.4444444444444444,0.42105263157894735,0.43243243243243246,19.0
GATEWAY_DRUG,1.0,0.6363636363636364,0.7777777777777778,11.0
HARM,0.0,0.0,0.0,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.7647058823529411,0.7027027027027027,0.7323943661971831,37.0
ILLEGAL_TRADE,0.0,0.0,0.0,17.0
LEGAL_DRUGS,0.0,0.0,0.0,17.0
MEDICAL_MARIJUANA,0.8333333333333334,0.20833333333333334,0.3333333333333333,24.0
NATIONAL_BUDGET,0.0,0.0,0.0,23.0
PERSONAL_FREEDOM,1.0,0.5,0.6666666666666666,8.0
micro avg,0.78,0.3023255813953488,0.43575418994413406,258.0
macro avg,0.535812352554434,0.29138841335197607,0.36469116486223174,258.0
weighted avg,0.5610021786492375,0.3023255813953488,0.3745961314634061,258.0
samples avg,0.36046511627906974,0.3209302325581395,0.3317829457364341,258.0
