,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.21428571428571427,0.375,0.2727272727272727,8.0
COMPETITION/BUSINESS_CHALLENGES,0.4166666666666667,0.23809523809523808,0.30303030303030304,21.0
ECONOMIC_IMPACT,0.18181818181818182,0.3333333333333333,0.23529411764705882,12.0
GOVERNMENT,1.0,0.1,0.18181818181818182,10.0
LOW-SKILLED,0.0,0.0,0.0,14.0
MOTIVATION/CHANCES,0.0,0.0,0.0,20.0
PRICES,1.0,0.03125,0.06060606060606061,32.0
SOCIAL_JUSTICE/INJUSTICE,0.5384615384615384,0.23728813559322035,0.32941176470588235,59.0
TURNOVER,0.5714285714285714,0.8,0.6666666666666666,5.0
UN/EMPLOYMENT_RATE,0.6923076923076923,0.3673469387755102,0.48,49.0
WELFARE,0.0,0.0,0.0,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.25,0.4,0.3076923076923077,5.0
micro avg,0.4297520661157025,0.2157676348547718,0.287292817679558,241.0
macro avg,0.4054140304140304,0.24019280381644184,0.2364372229078111,241.0
weighted avg,0.5163715952097695,0.2157676348547718,0.26121845935368027,241.0
samples avg,0.25446735395189,0.23367697594501718,0.2351497299950908,241.0
