,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.0,0.0,0.0,8.0
COMPETITION/BUSINESS_CHALLENGES,0.0,0.0,0.0,21.0
ECONOMIC_IMPACT,0.0,0.0,0.0,12.0
GOVERNMENT,1.0,0.3,0.46153846153846156,10.0
LOW-SKILLED,0.0,0.0,0.0,14.0
MOTIVATION/CHANCES,1.0,0.05,0.09523809523809523,20.0
PRICES,0.9545454545454546,0.65625,0.7777777777777778,32.0
SOCIAL_JUSTICE/INJUSTICE,0.0,0.0,0.0,59.0
TURNOVER,1.0,0.6,0.75,5.0
UN/EMPLOYMENT_RATE,0.0,0.0,0.0,49.0
WELFARE,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.0,0.0,0.0,5.0
micro avg,0.9142857142857143,0.13278008298755187,0.2318840579710145,241.0
macro avg,0.3851010101010101,0.18940972222222222,0.22926841676841678,241.0
weighted avg,0.28857035081101473,0.13278008298755187,0.16248562410388137,241.0
samples avg,0.16494845360824742,0.1434707903780069,0.15034364261168384,241.0
