,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.7058823529411765,0.8727272727272727,0.7804878048780488,55.0
COSTS,0.65625,0.84,0.7368421052631579,25.0
ENERGY_POLICY,0.42105263157894735,0.4444444444444444,0.43243243243243246,18.0
ENVIRONMENTAL_IMPACT,0.8461538461538461,0.6470588235294118,0.7333333333333333,51.0
FOSSIL_FUELS,0.8636363636363636,0.7916666666666666,0.8260869565217391,24.0
HEALTH_EFFECTS,0.7407407407407407,0.6451612903225806,0.6896551724137931,31.0
PUBLIC_DEBATE,0.2,0.6,0.3,5.0
RELIABILITY,0.5789473684210527,0.4583333333333333,0.5116279069767442,24.0
RENEWABLES,0.84,0.9130434782608695,0.875,23.0
TECHNOLOGICAL_INNOVATION,0.3125,0.8333333333333334,0.45454545454545453,6.0
WASTE,0.7333333333333333,0.9166666666666666,0.8148148148148148,24.0
WEAPONS,0.9375,1.0,0.967741935483871,15.0
micro avg,0.6890243902439024,0.7508305647840532,0.7186009538950715,301.0
macro avg,0.6529997197337883,0.7468696091070482,0.6768806597219491,301.0
weighted avg,0.7222758985593782,0.7508305647840532,0.7257145849419698,301.0
samples avg,0.7552083333333334,0.7985119047619047,0.7462863029827315,301.0
