,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.0,0.0,0.0,55.0
COSTS,0.8571428571428571,0.24,0.375,25.0
ENERGY_POLICY,0.0,0.0,0.0,18.0
ENVIRONMENTAL_IMPACT,0.8571428571428571,0.23529411764705882,0.36923076923076925,51.0
FOSSIL_FUELS,1.0,0.4583333333333333,0.6285714285714286,24.0
HEALTH_EFFECTS,0.0,0.0,0.0,31.0
PUBLIC_DEBATE,0.14285714285714285,0.4,0.21052631578947367,5.0
RELIABILITY,0.0,0.0,0.0,24.0
RENEWABLES,0.0,0.0,0.0,23.0
TECHNOLOGICAL_INNOVATION,0.4,0.6666666666666666,0.5,6.0
WASTE,0.8333333333333334,0.4166666666666667,0.5555555555555556,24.0
WEAPONS,1.0,0.5333333333333333,0.6956521739130435,15.0
micro avg,0.6794871794871795,0.1760797342192691,0.2796833773087071,301.0
macro avg,0.4242063492063492,0.2458578431372549,0.2778780202550225,301.0
weighted avg,0.422781205505458,0.1760797342192691,0.23625325926066404,301.0
samples avg,0.23214285714285715,0.19903273809523808,0.20788690476190474,301.0
