,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.5595238095238095,0.8545454545454545,0.6762589928057554,55.0
COSTS,0.4772727272727273,0.84,0.6086956521739131,25.0
ENERGY_POLICY,0.1724137931034483,0.5555555555555556,0.2631578947368421,18.0
ENVIRONMENTAL_IMPACT,0.6166666666666667,0.7254901960784313,0.6666666666666666,51.0
FOSSIL_FUELS,0.5454545454545454,0.75,0.631578947368421,24.0
HEALTH_EFFECTS,0.5087719298245614,0.9354838709677419,0.6590909090909091,31.0
PUBLIC_DEBATE,0.05555555555555555,0.4,0.0975609756097561,5.0
RELIABILITY,0.20634920634920634,0.5416666666666666,0.2988505747126437,24.0
RENEWABLES,0.5428571428571428,0.8260869565217391,0.6551724137931034,23.0
TECHNOLOGICAL_INNOVATION,0.16666666666666666,1.0,0.2857142857142857,6.0
WASTE,0.4528301886792453,1.0,0.6233766233766234,24.0
WEAPONS,0.4642857142857143,0.8666666666666667,0.6046511627906976,15.0
micro avg,0.4071550255536627,0.7940199335548173,0.5382882882882883,301.0
macro avg,0.39738732885327416,0.7746246139168548,0.5058979249033014,301.0
weighted avg,0.4739867048352854,0.7940199335548173,0.582101220060354,301.0
samples avg,0.5129382150587507,0.8198660714285715,0.5945651818419676,301.0
