,precision,recall,f1-score,support
ADDICTION,0.19607843137254902,0.8333333333333334,0.31746031746031744,12.0
CHILD_AND_TEEN_SAFETY,0.19387755102040816,0.9047619047619048,0.31932773109243695,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.3218390804597701,0.717948717948718,0.4444444444444444,39.0
DRUG_ABUSE,0.18032786885245902,0.9166666666666666,0.3013698630136986,12.0
DRUG_POLICY,0.2,0.7894736842105263,0.3191489361702128,19.0
GATEWAY_DRUG,0.22727272727272727,0.9090909090909091,0.36363636363636365,11.0
HARM,0.19672131147540983,0.6666666666666666,0.3037974683544304,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.2857142857142857,0.972972972972973,0.44171779141104295,37.0
ILLEGAL_TRADE,0.17582417582417584,0.9411764705882353,0.2962962962962963,17.0
LEGAL_DRUGS,0.3076923076923077,0.9411764705882353,0.463768115942029,17.0
MEDICAL_MARIJUANA,0.3108108108108108,0.9583333333333334,0.46938775510204084,24.0
NATIONAL_BUDGET,0.2564102564102564,0.8695652173913043,0.39603960396039606,23.0
PERSONAL_FREEDOM,0.09859154929577464,0.875,0.17721518987341772,8.0
micro avg,0.2301341589267286,0.8643410852713178,0.3634881825590872,258.0
macro avg,0.22701233509237956,0.8689358728886775,0.354893067442856,258.0
weighted avg,0.24774359868638543,0.8643410852713178,0.3800540848541164,258.0
samples avg,0.37070288884242375,0.8751937984496123,0.47458647295856593,258.0
