,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.423728813559322,0.9090909090909091,0.5780346820809249,55.0
COSTS,0.46808510638297873,0.88,0.6111111111111112,25.0
ENERGY_POLICY,0.1896551724137931,0.6111111111111112,0.2894736842105263,18.0
ENVIRONMENTAL_IMPACT,0.4805194805194805,0.7254901960784313,0.578125,51.0
FOSSIL_FUELS,0.5526315789473685,0.875,0.6774193548387096,24.0
HEALTH_EFFECTS,0.6666666666666666,0.7741935483870968,0.7164179104477612,31.0
PUBLIC_DEBATE,0.12,0.6,0.2,5.0
RELIABILITY,0.27586206896551724,0.3333333333333333,0.3018867924528302,24.0
RENEWABLES,0.3888888888888889,0.6086956521739131,0.4745762711864407,23.0
TECHNOLOGICAL_INNOVATION,0.21428571428571427,1.0,0.35294117647058826,6.0
WASTE,0.6571428571428571,0.9583333333333334,0.7796610169491526,24.0
WEAPONS,0.5238095238095238,0.7333333333333333,0.6111111111111112,15.0
micro avg,0.4197080291970803,0.7641196013289037,0.541813898704358,301.0
macro avg,0.4134396559651759,0.7507151180701217,0.5142298425715962,301.0
weighted avg,0.45826160594878756,0.7641196013289037,0.5627518994566567,301.0
samples avg,0.5056547619047619,0.7839285714285714,0.5782124869178441,301.0
