,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.7384615384615385,0.8727272727272727,0.8,55.0
COSTS,0.7407407407407407,0.8,0.7692307692307693,25.0
ENERGY_POLICY,0.3888888888888889,0.3888888888888889,0.3888888888888889,18.0
ENVIRONMENTAL_IMPACT,0.8717948717948718,0.6666666666666666,0.7555555555555555,51.0
FOSSIL_FUELS,1.0,0.75,0.8571428571428571,24.0
HEALTH_EFFECTS,0.7666666666666667,0.7419354838709677,0.7540983606557377,31.0
PUBLIC_DEBATE,0.2857142857142857,0.8,0.42105263157894735,5.0
RELIABILITY,0.631578947368421,0.5,0.5581395348837209,24.0
RENEWABLES,0.9,0.782608695652174,0.8372093023255814,23.0
TECHNOLOGICAL_INNOVATION,0.3125,0.8333333333333334,0.45454545454545453,6.0
WASTE,0.6666666666666666,0.9166666666666666,0.7719298245614035,24.0
WEAPONS,0.8235294117647058,0.9333333333333333,0.875,15.0
micro avg,0.7120253164556962,0.7475083056478405,0.7293354943273906,301.0
macro avg,0.6772118348388988,0.748846695094942,0.6868994316140763,301.0
weighted avg,0.7504203176212372,0.7475083056478405,0.7370351986086306,301.0
samples avg,0.7594246031746031,0.7874999999999999,0.750765306122449,301.0
