,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.0,0.0,0.0,55.0
COSTS,0.0,0.0,0.0,25.0
ENERGY_POLICY,0.16666666666666666,0.05555555555555555,0.08333333333333333,18.0
ENVIRONMENTAL_IMPACT,0.8518518518518519,0.45098039215686275,0.5897435897435898,51.0
FOSSIL_FUELS,0.0,0.0,0.0,24.0
HEALTH_EFFECTS,0.0,0.0,0.0,31.0
PUBLIC_DEBATE,0.1875,0.6,0.2857142857142857,5.0
RELIABILITY,1.0,0.041666666666666664,0.08,24.0
RENEWABLES,0.6818181818181818,0.6521739130434783,0.6666666666666666,23.0
TECHNOLOGICAL_INNOVATION,0.0,0.0,0.0,6.0
WASTE,1.0,0.375,0.5454545454545454,24.0
WEAPONS,1.0,0.13333333333333333,0.23529411764705882,15.0
micro avg,0.6506024096385542,0.17940199335548174,0.28125,301.0
macro avg,0.4073197250280584,0.19239248839632472,0.20718387821328998,301.0
weighted avg,0.41881648713044056,0.17940199335548174,0.2221898627722353,301.0
samples avg,0.24107142857142858,0.1968005952380952,0.2099702380952381,301.0
