,precision,recall,f1-score,support
ADDICTION,1.0,0.5,0.6666666666666666,12.0
CHILD_AND_TEEN_SAFETY,1.0,0.47619047619047616,0.6451612903225806,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.9090909090909091,0.2564102564102564,0.4,39.0
DRUG_ABUSE,0.0,0.0,0.0,12.0
DRUG_POLICY,0.4166666666666667,0.5263157894736842,0.46511627906976744,19.0
GATEWAY_DRUG,1.0,0.6363636363636364,0.7777777777777778,11.0
HARM,0.0,0.0,0.0,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.7142857142857143,0.6756756756756757,0.6944444444444444,37.0
ILLEGAL_TRADE,0.0,0.0,0.0,17.0
LEGAL_DRUGS,0.0,0.0,0.0,17.0
MEDICAL_MARIJUANA,0.8888888888888888,0.3333333333333333,0.48484848484848486,24.0
NATIONAL_BUDGET,0.0,0.0,0.0,23.0
PERSONAL_FREEDOM,1.0,0.5,0.6666666666666666,8.0
micro avg,0.7407407407407407,0.31007751937984496,0.4371584699453552,258.0
macro avg,0.532994782994783,0.3003299359574663,0.3692832007535684,258.0
weighted avg,0.5547795228027786,0.31007751937984496,0.3767647029798323,258.0
samples avg,0.3697674418604651,0.3333333333333333,0.3434108527131783,258.0
