,precision,recall,f1-score,support
ADDICTION,0.7,0.5833333333333334,0.6363636363636364,12.0
CHILD_AND_TEEN_SAFETY,0.6296296296296297,0.8095238095238095,0.7083333333333334,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.56,0.717948717948718,0.6292134831460674,39.0
DRUG_ABUSE,0.47368421052631576,0.75,0.5806451612903226,12.0
DRUG_POLICY,0.30952380952380953,0.6842105263157895,0.4262295081967213,19.0
GATEWAY_DRUG,0.6923076923076923,0.8181818181818182,0.75,11.0
HARM,0.16666666666666666,0.05555555555555555,0.08333333333333333,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.6222222222222222,0.7567567567567568,0.6829268292682927,37.0
ILLEGAL_TRADE,0.36363636363636365,0.47058823529411764,0.41025641025641024,17.0
LEGAL_DRUGS,0.42105263157894735,0.47058823529411764,0.4444444444444444,17.0
MEDICAL_MARIJUANA,0.7857142857142857,0.9166666666666666,0.8461538461538461,24.0
NATIONAL_BUDGET,0.5526315789473685,0.9130434782608695,0.6885245901639344,23.0
PERSONAL_FREEDOM,0.3333333333333333,0.625,0.43478260869565216,8.0
micro avg,0.5269461077844312,0.6821705426356589,0.5945945945945946,258.0
macro avg,0.5084924941605102,0.6593382410101193,0.5631697834343073,258.0
weighted avg,0.5280582973851028,0.6821705426356589,0.5863837908300435,258.0
samples avg,0.6228384019081693,0.7085271317829457,0.6353556520998381,258.0
