,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.2,1.0,0.3333333333333333,8.0
COMPETITION/BUSINESS_CHALLENGES,0.21153846153846154,0.5238095238095238,0.3013698630136986,21.0
ECONOMIC_IMPACT,0.12,1.0,0.21428571428571427,12.0
GOVERNMENT,0.3125,1.0,0.47619047619047616,10.0
LOW-SKILLED,0.3181818181818182,1.0,0.4827586206896552,14.0
MOTIVATION/CHANCES,0.45161290322580644,0.7,0.5490196078431373,20.0
PRICES,0.5,1.0,0.6666666666666666,32.0
SOCIAL_JUSTICE/INJUSTICE,0.5789473684210527,0.7457627118644068,0.6518518518518519,59.0
TURNOVER,0.36363636363636365,0.8,0.5,5.0
UN/EMPLOYMENT_RATE,0.6666666666666666,0.6122448979591837,0.6382978723404256,49.0
WELFARE,0.16666666666666666,1.0,0.2857142857142857,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.2,0.4,0.26666666666666666,5.0
micro avg,0.3456561922365989,0.7759336099585062,0.4782608695652174,241.0
macro avg,0.3408125206947363,0.8151514278027595,0.44717957988299256,241.0
weighted avg,0.4594890225438168,0.7759336099585062,0.542259698567212,241.0
samples avg,0.4454794632629684,0.7972508591065293,0.5313225148276695,241.0
