,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.3333333333333333,0.25,0.2857142857142857,8.0
COMPETITION/BUSINESS_CHALLENGES,0.42857142857142855,0.42857142857142855,0.42857142857142855,21.0
ECONOMIC_IMPACT,0.2857142857142857,1.0,0.4444444444444444,12.0
GOVERNMENT,0.8,0.8,0.8,10.0
LOW-SKILLED,0.65,0.9285714285714286,0.7647058823529411,14.0
MOTIVATION/CHANCES,0.8,0.4,0.5333333333333333,20.0
PRICES,0.9354838709677419,0.90625,0.9206349206349206,32.0
SOCIAL_JUSTICE/INJUSTICE,0.8571428571428571,0.6101694915254238,0.7128712871287128,59.0
TURNOVER,1.0,1.0,1.0,5.0
UN/EMPLOYMENT_RATE,0.92,0.46938775510204084,0.6216216216216216,49.0
WELFARE,0.5,0.8333333333333334,0.625,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.5714285714285714,0.8,0.6666666666666666,5.0
micro avg,0.6724890829694323,0.6390041493775933,0.6553191489361702,241.0
macro avg,0.6734728622631848,0.7021902864253046,0.6502969892056963,241.0
weighted avg,0.7661381468662959,0.6390041493775933,0.6641249495118663,241.0
samples avg,0.6941580756013745,0.6666666666666665,0.6584192439862543,241.0
