,precision,recall,f1-score,support
ADDICTION,1.0,0.6666666666666666,0.8,12.0
CHILD_AND_TEEN_SAFETY,0.45454545454545453,0.9523809523809523,0.6153846153846154,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.6666666666666666,0.6153846153846154,0.64,39.0
DRUG_ABUSE,0.6,0.75,0.6666666666666666,12.0
DRUG_POLICY,0.3888888888888889,0.7368421052631579,0.509090909090909,19.0
GATEWAY_DRUG,1.0,1.0,1.0,11.0
HARM,0.38095238095238093,0.4444444444444444,0.41025641025641024,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.5396825396825397,0.918918918918919,0.68,37.0
ILLEGAL_TRADE,0.4444444444444444,0.9411764705882353,0.6037735849056604,17.0
LEGAL_DRUGS,0.8125,0.7647058823529411,0.7878787878787878,17.0
MEDICAL_MARIJUANA,0.8636363636363636,0.7916666666666666,0.8260869565217391,24.0
NATIONAL_BUDGET,0.7727272727272727,0.7391304347826086,0.7555555555555555,23.0
PERSONAL_FREEDOM,1.0,0.75,0.8571428571428571,8.0
micro avg,0.5922619047619048,0.7713178294573644,0.67003367003367,258.0
macro avg,0.686464923964924,0.7747167044191698,0.7039874110310156,258.0
weighted avg,0.6504953326174258,0.7713178294573644,0.6837965794930139,258.0
samples avg,0.6604651162790697,0.7992248062015503,0.6970542635658915,258.0
