response,model,created_at,done_reason,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,input_text,gold_label,label_count,mentioned_labels
"COMMUNITY/SOCIATAL_EFFECTS 
",gemma2:27b,2024-09-11T14:48:22.600349307Z,stop,11361691133,10857157233,218,203271000,11,258954000,"But Pace , the father of three young children , dismissed the idea that the cannabis industry had fundamentally changed the feel of the community .",['COMMUNITY/SOCIATAL_EFFECTS'],1,['COMMUNITY/SOCIATAL_EFFECTS']
"DRUG_POLICY 
 PERSONAL_FREEDOM 


Let me explain why these labels apply:

* **DRUG_POLICY:** The sentence directly discusses marijuana prohibition, which is a key element of drug policy. 
* **PERSONAL_FREEDOM:**  The comparison to alcohol prohibition implies an argument for personal freedom to use marijuana, suggesting it shouldn't be legally restricted. 
",gemma2:27b,2024-09-11T14:48:24.884003754Z,stop,2236559955,55352785,214,51536000,81,2085118000,“ Marijuana prohibition makes no more sense than alcohol prohibition did in the early 1900s . ”,['LEGAL_DRUGS'],2,"['DRUG_POLICY', 'PERSONAL_FREEDOM']"
"HEALTH/PSYCHOLOGICAL_EFFECTS, HARM 
",gemma2:27b,2024-09-11T14:48:25.501367938Z,stop,529788012,55346604,241,73817000,13,312502000,"Marijuana use raises the heart rate from 20 to 100 percent for up to three hours after it has been smoked , increasing the risk of getting other health problems , such as arrhythmia , heart palpitations and heart attack .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],2,"['HARM', 'HEALTH/PSYCHOLOGICAL_EFFECTS']"
"LEGAL_DRUGS, DRUG_POLICY 
",gemma2:27b,2024-09-11T14:48:25.992327099Z,stop,485865181,56017872,258,80045000,11,260755000,"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .",['DRUG_POLICY'],2,"['DRUG_POLICY', 'LEGAL_DRUGS']"
"GATEWAY_DRUG 
HARM 
ADDICTION 
DRUG_ABUSE 


Let me explain why:

* **GATEWAY_DRUG:** The sentence explicitly states that marijuana is ""the starter drug of choice for most criminals,""  aligning with the argument that it leads to harder drug use.
* **HARM:** Implying a link between marijuana and criminal activity suggests harm to individuals and society.
* **ADDICTION:** The phrase ""starter drug"" alludes to the potential for addiction, as users may progress to more dangerous substances. 
* **DRUG_ABUSE:** This label fits because the sentence frames marijuana use within the context of criminal behavior, implying abuse. 

",gemma2:27b,2024-09-11T14:48:30.048559181Z,stop,4008908495,56701859,207,47158000,149,3862135000,They also know that marijuana is the starter drug of choice for most criminals .,['GATEWAY_DRUG'],4,"['DRUG_ABUSE', 'HARM', 'ADDICTION', 'GATEWAY_DRUG']"
"DRUG_POLICY, HARM 
",gemma2:27b,2024-09-11T14:48:30.576775332Z,stop,440860053,55286283,233,64456000,10,234090000,"This may require changes in drug policy , and perhaps in sentencing guidelines for marijuana users charged with simple possession , but simply legalizing a harmful drug — that is , giving up — is not a responsible option .","['DRUG_POLICY', 'HARM']",2,"['DRUG_POLICY', 'HARM']"
"Here's a breakdown of the labels for the given text:

* **LEGAL_DRUGS:**  The text explicitly compares marijuana to tobacco and alcohol, both legal substances. 
* **HEALTH/PSYCHOLOGICAL_EFFECTS:** The phrase ""health effects"" directly references this aspect.
* **NATIONAL_BUDGET:** The mention of ""the balance...falls squarely on the side of national legalization"" implies consideration of economic impact, including potential tax revenue and reduced enforcement costs.

Let me know if you have any other text snippets you'd like coded! 
",gemma2:27b,2024-09-11T14:48:33.839355705Z,stop,3257543143,57701865,237,71542000,117,3036876000,"But neither are there such answers about tobacco or alcohol , and we believe that on every level — health effects , the impact on society and law-and-order issues — the balance falls squarely on the side of national legalization .",['LEGAL_DRUGS'],3,"['LEGAL_DRUGS', 'HEALTH/PSYCHOLOGICAL_EFFECTS', 'NATIONAL_BUDGET']"
"Here's the breakdown of the labels for the given text:

* **LEGAL_DRUGS:**  The text directly discusses the ""legalization of marijuana"".
* **HARM:** The argument highlights potential harm to workplace performance (""drug users will not be able to perform at work""). 
* **COMMUNITY/SOCIATAL_EFFECTS:** The concern about creating a ""new class of protected California citizens"" points to potential societal shifts and implications.  


Let me know if you have any other text snippets you'd like me to code! 
",gemma2:27b,2024-09-11T14:48:37.054690603Z,stop,3166974704,54921694,233,62174000,116,3005091000,"The California Chamber of Commerce has also expressed its opposition to the legalization of marijuana , citing that drug users will not be able to perform at work and that passage could create a new class of protected California citizens .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],3,"['LEGAL_DRUGS', 'HARM', 'COMMUNITY/SOCIATAL_EFFECTS']"
"HEALTH/PSYCHOLOGICAL_EFFECTS 
",gemma2:27b,2024-09-11T14:48:37.574136597Z,stop,430850715,53833846,213,51880000,10,236132000,A recent survey of all the medical literature concluded that regular use of cannabis actually doubled your risk of psychosis .,['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"NATIONAL_BUDGET 
",gemma2:27b,2024-09-11T14:48:37.903972144Z,stop,325346391,47591614,220,58158000,6,130044000,"Ducey 's argument that the costs "" will far , far outweigh any tax revenue "" is a guess , according to the JLBC .",['NATIONAL_BUDGET'],1,['NATIONAL_BUDGET']
