,precision,recall,f1-score,support
ADDICTION,0.0,0.0,0.0,12.0
CHILD_AND_TEEN_SAFETY,0.0,0.0,0.0,21.0
COMMUNITY/SOCIETAL_EFFECTS,1.0,0.05128205128205128,0.0975609756097561,39.0
DRUG_ABUSE,0.0,0.0,0.0,12.0
DRUG_POLICY,0.30952380952380953,0.6842105263157895,0.4262295081967213,19.0
GATEWAY_DRUG,1.0,0.45454545454545453,0.625,11.0
HARM,0.0,0.0,0.0,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.5,0.7837837837837838,0.6105263157894737,37.0
ILLEGAL_TRADE,0.0,0.0,0.0,17.0
LEGAL_DRUGS,0.43478260869565216,0.5882352941176471,0.5,17.0
MEDICAL_MARIJUANA,0.68,0.7083333333333334,0.6938775510204082,24.0
NATIONAL_BUDGET,0.0,0.0,0.0,23.0
PERSONAL_FREEDOM,1.0,0.375,0.5454545454545454,8.0
micro avg,0.4968553459119497,0.3062015503875969,0.37889688249400477,258.0
macro avg,0.37879280140149707,0.28041464949061995,0.2691268381593004,258.0
weighted avg,0.4112102973983661,0.3062015503875969,0.2747457751040887,258.0
samples avg,0.35038759689922483,0.32325581395348835,0.32465116279069767,258.0
