,precision,recall,f1-score,support
ADDICTION,1.0,0.25,0.4,12.0
CHILD_AND_TEEN_SAFETY,0.0,0.0,0.0,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.7647058823529411,0.3333333333333333,0.4642857142857143,39.0
DRUG_ABUSE,0.0,0.0,0.0,12.0
DRUG_POLICY,0.3125,0.7894736842105263,0.44776119402985076,19.0
GATEWAY_DRUG,1.0,0.45454545454545453,0.625,11.0
HARM,0.21052631578947367,0.4444444444444444,0.2857142857142857,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.0,0.0,0.0,37.0
ILLEGAL_TRADE,0.0,0.0,0.0,17.0
LEGAL_DRUGS,0.0,0.0,0.0,17.0
MEDICAL_MARIJUANA,0.7222222222222222,0.5416666666666666,0.6190476190476191,24.0
NATIONAL_BUDGET,0.7272727272727273,0.34782608695652173,0.47058823529411764,23.0
PERSONAL_FREEDOM,0.5,0.375,0.42857142857142855,8.0
micro avg,0.4657534246575342,0.26356589147286824,0.33663366336633666,258.0
macro avg,0.40286362674133575,0.27202228231976516,0.2877668059186935,258.0
weighted avg,0.3899655393665941,0.26356589147286824,0.2811694045893262,258.0
samples avg,0.2990697674418605,0.27441860465116275,0.2755260243632337,258.0
