,precision,recall,f1-score,support
ADDICTION,0.4444444444444444,0.6666666666666666,0.5333333333333333,12.0
CHILD_AND_TEEN_SAFETY,0.7407407407407407,0.9523809523809523,0.8333333333333334,21.0
COMMUNITY/SOCIATAL_EFFECTS,0.5142857142857142,0.46153846153846156,0.4864864864864865,39.0
DRUG_ABUSE,0.1590909090909091,0.5833333333333334,0.25,12.0
DRUG_POLICY,0.22950819672131148,0.7368421052631579,0.35,19.0
GATEWAY_DRUG,0.5555555555555556,0.9090909090909091,0.6896551724137931,11.0
HARM,0.09302325581395349,0.4444444444444444,0.15384615384615385,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.36666666666666664,0.8918918918918919,0.5196850393700787,37.0
ILLEGAL_TRADE,0.21818181818181817,0.7058823529411765,0.3333333333333333,17.0
LEGAL_DRUGS,0.0851063829787234,0.23529411764705882,0.125,17.0
MEDICAL_MARIJUANA,0.5555555555555556,0.8333333333333334,0.6666666666666666,24.0
NATIONAL_BUDGET,0.39622641509433965,0.9130434782608695,0.5526315789473685,23.0
PERSONAL_FREEDOM,0.20689655172413793,0.75,0.32432432432432434,8.0
micro avg,0.3021702838063439,0.7015503875968992,0.4224037339556593,258.0
macro avg,0.35117555437337467,0.6987493882147889,0.4475611863119132,258.0
weighted avg,0.3791689437569068,0.7015503875968992,0.46978118090115945,258.0
samples avg,0.38811428881196325,0.7155038759689921,0.47013601385694404,258.0
