,precision,recall,f1-score,support
ADDICTION,0.6470588235294118,0.9166666666666666,0.7586206896551724,12.0
CHILD_AND_TEEN_SAFETY,0.8333333333333334,0.7142857142857143,0.7692307692307693,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.8823529411764706,0.38461538461538464,0.5357142857142857,39.0
DRUG_ABUSE,0.36666666666666664,0.9166666666666666,0.5238095238095238,12.0
DRUG_POLICY,0.5,0.631578947368421,0.5581395348837209,19.0
GATEWAY_DRUG,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
HARM,0.6666666666666666,0.3333333333333333,0.4444444444444444,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.8076923076923077,0.5675675675675675,0.6666666666666666,37.0
ILLEGAL_TRADE,0.6363636363636364,0.8235294117647058,0.717948717948718,17.0
LEGAL_DRUGS,0.7,0.4117647058823529,0.5185185185185185,17.0
MEDICAL_MARIJUANA,0.8571428571428571,0.75,0.8,24.0
NATIONAL_BUDGET,0.76,0.8260869565217391,0.7916666666666666,23.0
PERSONAL_FREEDOM,0.7272727272727273,1.0,0.8421052631578947,8.0
micro avg,0.6929460580912863,0.6472868217054264,0.6693386773547094,258.0
macro avg,0.7148954514565374,0.7065527895202662,0.67968892229133,258.0
weighted avg,0.7443754968241973,0.6472868217054264,0.6622957447530098,258.0
samples avg,0.7481395348837209,0.7015503875968992,0.7072868217054263,258.0
