,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.875,0.6363636363636364,0.7368421052631579,55.0
COSTS,0.7777777777777778,0.56,0.6511627906976745,25.0
ENERGY_POLICY,0.7272727272727273,0.4444444444444444,0.5517241379310345,18.0
ENVIRONMENTAL_IMPACT,0.9,0.5294117647058824,0.6666666666666666,51.0
FOSSIL_FUELS,0.9285714285714286,0.5416666666666666,0.6842105263157895,24.0
HEALTH_EFFECTS,0.6875,0.7096774193548387,0.6984126984126984,31.0
PUBLIC_DEBATE,0.21428571428571427,0.6,0.3157894736842105,5.0
RELIABILITY,0.5882352941176471,0.4166666666666667,0.4878048780487805,24.0
RENEWABLES,0.8260869565217391,0.8260869565217391,0.8260869565217391,23.0
TECHNOLOGICAL_INNOVATION,0.35294117647058826,1.0,0.5217391304347826,6.0
WASTE,0.8,0.6666666666666666,0.7272727272727273,24.0
WEAPONS,0.7647058823529411,0.8666666666666667,0.8125,15.0
micro avg,0.7351778656126482,0.6179401993355482,0.6714801444043321,301.0
macro avg,0.7035314131142135,0.649804240671434,0.6400176742707718,301.0
weighted avg,0.7878268396858391,0.6179401993355482,0.677299039869743,301.0
samples avg,0.7764136904761905,0.6954613095238095,0.7116349424385139,301.0
