,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.15384615384615385,0.5,0.23529411764705882,8.0
COMPETITION/BUSINESS_CHALLENGES,0.2711864406779661,0.7619047619047619,0.4,21.0
ECONOMIC_IMPACT,0.0736196319018405,1.0,0.13714285714285715,12.0
GOVERNMENT,0.32,0.8,0.45714285714285713,10.0
LOW,0.3333333333333333,0.7857142857142857,0.46808510638297873,14.0
MOTIVATION/CHANCES,0.40540540540540543,0.75,0.5263157894736842,20.0
PRICES,0.5882352941176471,0.9375,0.7228915662650602,32.0
SOCIAL_JUSTICE/INJUSTICE,0.625,0.5932203389830508,0.6086956521739131,59.0
TURNOVER,0.23529411764705882,0.8,0.36363636363636365,5.0
UN/EMPLOYMENT_RATE,0.6140350877192983,0.7142857142857143,0.660377358490566,49.0
WELFARE,0.16666666666666666,0.8333333333333334,0.2777777777777778,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.20833333333333334,1.0,0.3448275862068966,5.0
micro avg,0.31141868512110726,0.7468879668049793,0.43956043956043955,241.0
macro avg,0.33291295538739196,0.7896632028517622,0.43351558602833445,241.0
weighted avg,0.46800116517641355,0.7468879668049793,0.5402159902814033,241.0
samples avg,0.35900890346766634,0.75,0.46237036159716566,241.0
