,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.4,0.25,0.3076923076923077,8.0
COMPETITION/BUSINESS_CHALLENGES,0.38461538461538464,0.47619047619047616,0.425531914893617,21.0
ECONOMIC_IMPACT,0.26666666666666666,1.0,0.42105263157894735,12.0
GOVERNMENT,0.8333333333333334,0.5,0.625,10.0
LOW-SKILLED,0.625,0.7142857142857143,0.6666666666666666,14.0
MOTIVATION/CHANCES,0.7777777777777778,0.35,0.4827586206896552,20.0
PRICES,0.7948717948717948,0.96875,0.8732394366197183,32.0
SOCIAL_JUSTICE/INJUSTICE,0.8181818181818182,0.6101694915254238,0.6990291262135923,59.0
TURNOVER,0.8333333333333334,1.0,0.9090909090909091,5.0
UN/EMPLOYMENT_RATE,0.8214285714285714,0.46938775510204084,0.5974025974025974,49.0
WELFARE,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.45454545454545453,1.0,0.625,5.0
micro avg,0.6224066390041494,0.6224066390041494,0.6224066390041494,241.0
macro avg,0.6397017334517334,0.6671208419808602,0.6082609064595564,241.0
weighted avg,0.7116756457005421,0.6224066390041494,0.629951901398311,241.0
samples avg,0.6494845360824743,0.6486254295532646,0.6328178694158075,241.0
