,precision,recall,f1-score,support
ADDICTION,0.7692307692307693,0.8333333333333334,0.8,12.0
CHILD_AND_TEEN_SAFETY,0.9411764705882353,0.7619047619047619,0.8421052631578947,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.7647058823529411,0.3333333333333333,0.4642857142857143,39.0
DRUG_ABUSE,0.5,0.4166666666666667,0.45454545454545453,12.0
DRUG_POLICY,0.6666666666666666,0.631578947368421,0.6486486486486487,19.0
GATEWAY_DRUG,1.0,0.9090909090909091,0.9523809523809523,11.0
HARM,0.2153846153846154,0.7777777777777778,0.3373493975903614,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.6842105263157895,0.35135135135135137,0.4642857142857143,37.0
ILLEGAL_TRADE,0.75,0.7058823529411765,0.7272727272727273,17.0
LEGAL_DRUGS,0.3,0.17647058823529413,0.2222222222222222,17.0
MEDICAL_MARIJUANA,0.8695652173913043,0.8333333333333334,0.851063829787234,24.0
NATIONAL_BUDGET,1.0,0.6956521739130435,0.8205128205128205,23.0
PERSONAL_FREEDOM,1.0,0.625,0.7692307692307693,8.0
micro avg,0.6234309623430963,0.5775193798449613,0.5995975855130785,258.0
macro avg,0.727764626763871,0.6193365791730309,0.6426079626092703,258.0
weighted avg,0.7263486393781091,0.5775193798449613,0.6143017880064559,258.0
samples avg,0.6410852713178293,0.6271317829457363,0.6227906976744186,258.0
