response,model,created_at,done_reason,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,input_text,gold_label,label_count,mentioned_labels
"The correct label is COMMUNITY/SOCIETAL_EFFECTS 
",gemma2:27b,2024-09-12T20:22:41.029390882Z,stop,539238926,55675433,833,64618000,15,373179000,"But Pace , the father of three young children , dismissed the idea that the cannabis industry had fundamentally changed the feel of the community .",['COMMUNITY/SOCIETAL_EFFECTS'],1,['COMMUNITY/SOCIETAL_EFFECTS']
"The correct label is LEGAL_DRUGS 
",gemma2:27b,2024-09-12T20:22:41.593009516Z,stop,468962136,55040506,829,58134000,11,267646000,“ Marijuana prohibition makes no more sense than alcohol prohibition did in the early 1900s . ”,['LEGAL_DRUGS'],1,['LEGAL_DRUGS']
"The correct label is HEALTH/PSYCHOLOGICAL_EFFECTS 
",gemma2:27b,2024-09-12T20:22:42.175580848Z,stop,572073742,54108454,856,80071000,14,348391000,"Marijuana use raises the heart rate from 20 to 100 percent for up to three hours after it has been smoked , increasing the risk of getting other health problems , such as arrhythmia , heart palpitations and heart attack .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The correct labels are DRUG_POLICY, LEGAL_DRUGS 
",gemma2:27b,2024-09-12T20:22:42.798416077Z,stop,570604094,57985993,873,92209000,15,374875000,"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .",['DRUG_POLICY'],2,"['LEGAL_DRUGS', 'DRUG_POLICY']"
"The correct label is GATEWAY_DRUG 
",gemma2:27b,2024-09-12T20:22:43.384000987Z,stop,490896722,55206453,822,53517000,12,295255000,They also know that marijuana is the starter drug of choice for most criminals .,['GATEWAY_DRUG'],1,['GATEWAY_DRUG']
"The correct label is DRUG_POLICY 

Let me know if you have any other text you'd like me to code! 
",gemma2:27b,2024-09-12T20:22:44.365508741Z,stop,972584475,58072886,848,75495000,29,750271000,"This may require changes in drug policy , and perhaps in sentencing guidelines for marijuana users charged with simple possession , but simply legalizing a harmful drug — that is , giving up — is not a responsible option .","['DRUG_POLICY', 'HARM']",1,['DRUG_POLICY']
"The correct label is LEGAL_DRUGS 


",gemma2:27b,2024-09-12T20:22:44.881043787Z,stop,463796483,68385661,852,81524000,11,268329000,"But neither are there such answers about tobacco or alcohol , and we believe that on every level — health effects , the impact on society and law-and-order issues — the balance falls squarely on the side of national legalization .",['LEGAL_DRUGS'],1,['LEGAL_DRUGS']
"The correct label is HARM 


Let me know if you'd like me to analyze any other text examples! I'm ready when you are. 
",gemma2:27b,2024-09-12T20:22:46.039076759Z,stop,1106863273,67499828,848,80239000,35,915567000,"The California Chamber of Commerce has also expressed its opposition to the legalization of marijuana , citing that drug users will not be able to perform at work and that passage could create a new class of protected California citizens .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HARM']
"The correct label is HEALTH/PSYCHOLOGICAL_EFFECTS 
",gemma2:27b,2024-09-12T20:22:46.685466004Z,stop,553475102,57041068,828,59354000,14,348025000,A recent survey of all the medical literature concluded that regular use of cannabis actually doubled your risk of psychosis .,['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The correct label is NATIONAL_BUDGET 
",gemma2:27b,2024-09-12T20:22:47.140301817Z,stop,403994694,55625882,835,63562000,10,241479000,"Ducey 's argument that the costs "" will far , far outweigh any tax revenue "" is a guess , according to the JLBC .",['NATIONAL_BUDGET'],1,['NATIONAL_BUDGET']
