,precision,recall,f1-score,support
ADDICTION,0.6666666666666666,0.8333333333333334,0.7407407407407407,12.0
CHILD_AND_TEEN_SAFETY,0.7894736842105263,0.7142857142857143,0.75,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.875,0.1794871794871795,0.2978723404255319,39.0
DRUG_ABUSE,0.47058823529411764,0.6666666666666666,0.5517241379310345,12.0
DRUG_POLICY,0.4583333333333333,0.5789473684210527,0.5116279069767442,19.0
GATEWAY_DRUG,0.8333333333333334,0.9090909090909091,0.8695652173913043,11.0
HARM,0.1951219512195122,0.4444444444444444,0.2711864406779661,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.6666666666666666,0.7027027027027027,0.6842105263157895,37.0
ILLEGAL_TRADE,0.5833333333333334,0.8235294117647058,0.6829268292682927,17.0
LEGAL_DRUGS,0.22727272727272727,0.29411764705882354,0.2564102564102564,17.0
MEDICAL_MARIJUANA,0.8260869565217391,0.7916666666666666,0.8085106382978723,24.0
NATIONAL_BUDGET,0.8571428571428571,0.782608695652174,0.8181818181818182,23.0
PERSONAL_FREEDOM,0.7142857142857143,0.625,0.6666666666666666,8.0
micro avg,0.5735294117647058,0.6046511627906976,0.5886792452830188,258.0
macro avg,0.6279465737908096,0.6419908261211056,0.6084325784064629,258.0
weighted avg,0.6567435247905603,0.6046511627906976,0.5886992006883975,258.0
samples avg,0.6402504472271913,0.6465116279069767,0.6274418604651162,258.0
