,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.3076923076923077,0.5,0.38095238095238093,8.0
COMPETITION/BUSINESS_CHALLENGES,0.3333333333333333,0.3333333333333333,0.3333333333333333,21.0
ECONOMIC_IMPACT,0.15789473684210525,1.0,0.2727272727272727,12.0
GOVERNMENT,0.5454545454545454,0.6,0.5714285714285714,10.0
LOW,0.3076923076923077,0.8571428571428571,0.4528301886792453,14.0
MOTIVATION/CHANCES,0.7142857142857143,0.5,0.5882352941176471,20.0
PRICES,0.7317073170731707,0.9375,0.821917808219178,32.0
SOCIAL_JUSTICE/INJUSTICE,0.7592592592592593,0.6949152542372882,0.7256637168141593,59.0
TURNOVER,0.21739130434782608,1.0,0.35714285714285715,5.0
UN/EMPLOYMENT_RATE,0.7818181818181819,0.8775510204081632,0.8269230769230769,49.0
WELFARE,0.375,0.5,0.42857142857142855,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.1875,0.6,0.2857142857142857,5.0
micro avg,0.4743935309973046,0.7302904564315352,0.5751633986928104,241.0
macro avg,0.451585750649896,0.7000368720934702,0.503786684551953,241.0
weighted avg,0.606633631639268,0.7302904564315352,0.6330267002841848,241.0
samples avg,0.5231958762886598,0.7465635738831614,0.5891752577319588,241.0
