,precision,recall,f1-score,support
ADDICTION,0.5217391304347826,1.0,0.6857142857142857,12.0
CHILD_AND_TEEN_SAFETY,0.7307692307692307,0.9047619047619048,0.8085106382978723,21.0
COMMUNITY/SOCIATAL_EFFECTS,0.7647058823529411,0.3333333333333333,0.4642857142857143,39.0
DRUG_ABUSE,0.2,0.25,0.2222222222222222,12.0
DRUG_POLICY,0.42857142857142855,0.7894736842105263,0.5555555555555556,19.0
GATEWAY_DRUG,0.6470588235294118,1.0,0.7857142857142857,11.0
HARM,0.13253012048192772,0.6111111111111112,0.21782178217821782,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.4342105263157895,0.8918918918918919,0.584070796460177,37.0
ILLEGAL_TRADE,0.3888888888888889,0.8235294117647058,0.5283018867924528,17.0
LEGAL_DRUGS,0.25925925925925924,0.4117647058823529,0.3181818181818182,17.0
MEDICAL_MARIJUANA,0.8333333333333334,0.8333333333333334,0.8333333333333334,24.0
NATIONAL_BUDGET,0.5833333333333334,0.9130434782608695,0.711864406779661,23.0
PERSONAL_FREEDOM,0.6666666666666666,0.75,0.7058823529411765,8.0
micro avg,0.4363207547169811,0.7170542635658915,0.5425219941348973,258.0
macro avg,0.5070051249182302,0.7317109888115407,0.5708814675735978,258.0
weighted avg,0.5322128185492018,0.7170542635658915,0.5702367897957661,258.0
samples avg,0.5212403100775194,0.7434108527131782,0.5842303433001107,258.0
