,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.8947368421052632,0.3090909090909091,0.4594594594594595,55.0
COSTS,0.7619047619047619,0.64,0.6956521739130435,25.0
ENERGY_POLICY,0.4117647058823529,0.3888888888888889,0.4,18.0
ENVIRONMENTAL_IMPACT,0.8,0.1568627450980392,0.26229508196721313,51.0
FOSSIL_FUELS,0.875,0.2916666666666667,0.4375,24.0
HEALTH_EFFECTS,0.9411764705882353,0.5161290322580645,0.6666666666666666,31.0
PUBLIC_DEBATE,0.5,0.6,0.5454545454545454,5.0
RELIABILITY,0.46153846153846156,0.5,0.48,24.0
RENEWABLES,0.5263157894736842,0.43478260869565216,0.47619047619047616,23.0
TECHNOLOGICAL_INNOVATION,0.0,0.0,0.0,6.0
WASTE,0.7619047619047619,0.6666666666666666,0.7111111111111111,24.0
WEAPONS,0.7894736842105263,1.0,0.8823529411764706,15.0
micro avg,0.679144385026738,0.4219269102990033,0.5204918032786885,301.0
macro avg,0.6436512898006707,0.4586739597804073,0.5013902046615821,301.0
weighted avg,0.7390577622631765,0.4219269102990033,0.49802958448192114,301.0
samples avg,0.5520833333333333,0.49099702380952376,0.5099702380952381,301.0
