,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.4946236559139785,0.8363636363636363,0.6216216216216216,55.0
COSTS,0.4444444444444444,0.8,0.5714285714285714,25.0
ENERGY_POLICY,0.15151515151515152,0.5555555555555556,0.23809523809523808,18.0
ENVIRONMENTAL_IMPACT,0.6060606060606061,0.7843137254901961,0.6837606837606838,51.0
FOSSIL_FUELS,0.5,0.75,0.6,24.0
HEALTH_EFFECTS,0.44776119402985076,0.967741935483871,0.6122448979591837,31.0
PUBLIC_DEBATE,0.0851063829787234,0.8,0.15384615384615385,5.0
RELIABILITY,0.234375,0.625,0.3409090909090909,24.0
RENEWABLES,0.46153846153846156,0.782608695652174,0.5806451612903226,23.0
TECHNOLOGICAL_INNOVATION,0.1282051282051282,0.8333333333333334,0.2222222222222222,6.0
WASTE,0.36363636363636365,1.0,0.5333333333333333,24.0
WEAPONS,0.4375,0.9333333333333333,0.5957446808510638,15.0
micro avg,0.3696969696969697,0.8106312292358804,0.5078043704474505,301.0
macro avg,0.3628971990268924,0.8056875179343416,0.4794876379431239,301.0
weighted avg,0.4337451590181085,0.8106312292358804,0.5527820454351262,301.0
samples avg,0.500161693465265,0.8418154761904761,0.5860261266511265,301.0
