,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.0,0.0,0.0,55.0
COSTS,1.0,0.24,0.3870967741935484,25.0
ENERGY_POLICY,0.0,0.0,0.0,18.0
ENVIRONMENTAL_IMPACT,0.9230769230769231,0.23529411764705882,0.375,51.0
FOSSIL_FUELS,0.9166666666666666,0.4583333333333333,0.6111111111111112,24.0
HEALTH_EFFECTS,0.0,0.0,0.0,31.0
PUBLIC_DEBATE,0.18181818181818182,0.4,0.25,5.0
RELIABILITY,0.5,0.041666666666666664,0.07692307692307693,24.0
RENEWABLES,0.0,0.0,0.0,23.0
TECHNOLOGICAL_INNOVATION,0.45454545454545453,0.8333333333333334,0.5882352941176471,6.0
WASTE,0.8823529411764706,0.625,0.7317073170731707,24.0
WEAPONS,1.0,0.6,0.75,15.0
micro avg,0.7349397590361446,0.2026578073089701,0.3177083333333333,301.0
macro avg,0.4882050139403081,0.2861356209150327,0.31417279778487955,301.0
weighted avg,0.484683579074824,0.2026578073089701,0.262144941003725,301.0
samples avg,0.2611607142857143,0.23549107142857142,0.24270833333333336,301.0
