,precision,recall,f1-score,support
ADDICTION,1.0,0.5833333333333334,0.7368421052631579,12.0
CHILD_AND_TEEN_SAFETY,0.0,0.0,0.0,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.0,0.0,0.0,39.0
DRUG_ABUSE,0.5,0.3333333333333333,0.4,12.0
DRUG_POLICY,0.4074074074074074,0.5789473684210527,0.4782608695652174,19.0
GATEWAY_DRUG,1.0,0.7272727272727273,0.8421052631578947,11.0
HARM,0.3333333333333333,0.05555555555555555,0.09523809523809523,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.0,0.0,0.0,37.0
ILLEGAL_TRADE,0.0,0.0,0.0,17.0
LEGAL_DRUGS,0.0,0.0,0.0,17.0
MEDICAL_MARIJUANA,0.8095238095238095,0.7083333333333334,0.7555555555555555,24.0
NATIONAL_BUDGET,0.0,0.0,0.0,23.0
PERSONAL_FREEDOM,0.625,0.625,0.625,8.0
micro avg,0.6463414634146342,0.2054263565891473,0.31176470588235294,258.0
macro avg,0.3596357346357346,0.2778288962499489,0.3025386068292247,258.0
weighted avg,0.2603461711988844,0.2054263565891473,0.22030945243121286,258.0
samples avg,0.24651162790697675,0.2302325581395349,0.23565891472868217,258.0
