,precision,recall,f1-score,support
ADDICTION,0.3076923076923077,0.3333333333333333,0.32,12.0
CHILD_AND_TEEN_SAFETY,0.5666666666666667,0.8095238095238095,0.6666666666666666,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.0,0.0,0.0,39.0
DRUG_ABUSE,0.0,0.0,0.0,12.0
DRUG_POLICY,1.0,0.05263157894736842,0.1,19.0
GATEWAY_DRUG,0.5,0.8181818181818182,0.6206896551724138,11.0
HARM,0.4,0.1111111111111111,0.17391304347826086,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.0,0.0,0.0,37.0
ILLEGAL_TRADE,0.23333333333333334,0.4117647058823529,0.2978723404255319,17.0
LEGAL_DRUGS,0.0,0.0,0.0,17.0
MEDICAL_MARIJUANA,0.55,0.4583333333333333,0.5,24.0
NATIONAL_BUDGET,0.0,0.0,0.0,23.0
PERSONAL_FREEDOM,0.23076923076923078,0.375,0.2857142857142857,8.0
micro avg,0.4153846153846154,0.20930232558139536,0.27835051546391754,258.0
macro avg,0.29142011834319526,0.2592215146394713,0.22806584549670456,258.0
weighted avg,0.2569966209501093,0.20930232558139536,0.19010684132733943,258.0
samples avg,0.23410852713178296,0.22868217054263568,0.22528239202657807,258.0
