,precision,recall,f1-score,support
ADDICTION,0.5882352941176471,0.8333333333333334,0.6896551724137931,12.0
CHILD_AND_TEEN_SAFETY,0.8333333333333334,0.7142857142857143,0.7692307692307693,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.7142857142857143,0.1282051282051282,0.21739130434782608,39.0
DRUG_ABUSE,0.46153846153846156,0.5,0.48,12.0
DRUG_POLICY,0.45454545454545453,0.5263157894736842,0.4878048780487805,19.0
GATEWAY_DRUG,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
HARM,0.21621621621621623,0.4444444444444444,0.2909090909090909,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.6190476190476191,0.7027027027027027,0.6582278481012658,37.0
ILLEGAL_TRADE,0.65,0.7647058823529411,0.7027027027027027,17.0
LEGAL_DRUGS,0.16666666666666666,0.23529411764705882,0.1951219512195122,17.0
MEDICAL_MARIJUANA,0.8695652173913043,0.8333333333333334,0.851063829787234,24.0
NATIONAL_BUDGET,0.8947368421052632,0.7391304347826086,0.8095238095238095,23.0
PERSONAL_FREEDOM,0.8333333333333334,0.625,0.7142857142857143,8.0
micro avg,0.5752895752895753,0.5775193798449613,0.5764023210831721,258.0
macro avg,0.631584235513225,0.6119878299732199,0.5980775368970314,258.0
weighted avg,0.641030844743589,0.5775193798449613,0.5718951168849565,258.0
samples avg,0.637567084078712,0.6348837209302326,0.6233001107419711,258.0
