,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.76,0.34545454545454546,0.475,55.0
COSTS,0.6666666666666666,0.64,0.6530612244897959,25.0
ENERGY_POLICY,0.35,0.3888888888888889,0.3684210526315789,18.0
ENVIRONMENTAL_IMPACT,0.8571428571428571,0.23529411764705882,0.36923076923076925,51.0
FOSSIL_FUELS,1.0,0.2916666666666667,0.45161290322580644,24.0
HEALTH_EFFECTS,0.9375,0.4838709677419355,0.6382978723404256,31.0
PUBLIC_DEBATE,0.375,0.6,0.46153846153846156,5.0
RELIABILITY,0.5416666666666666,0.5416666666666666,0.5416666666666666,24.0
RENEWABLES,0.625,0.43478260869565216,0.5128205128205128,23.0
TECHNOLOGICAL_INNOVATION,0.3333333333333333,0.16666666666666666,0.2222222222222222,6.0
WASTE,0.782608695652174,0.75,0.7659574468085106,24.0
WEAPONS,0.75,1.0,0.8571428571428571,15.0
micro avg,0.68,0.45182724252491696,0.5429141716566867,301.0
macro avg,0.6649098516218082,0.48985759403567347,0.5264143324264672,301.0
weighted avg,0.7402859171980218,0.45182724252491696,0.5256340250059789,301.0
samples avg,0.5625,0.5265625,0.5269345238095238,301.0
