,precision,recall,f1-score,support
ADDICTION,0.7333333333333333,0.9166666666666666,0.8148148148148148,12.0
CHILD_AND_TEEN_SAFETY,0.7619047619047619,0.7619047619047619,0.7619047619047619,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.6956521739130435,0.41025641025641024,0.5161290322580645,39.0
DRUG_ABUSE,0.39285714285714285,0.9166666666666666,0.55,12.0
DRUG_POLICY,0.6,0.7894736842105263,0.6818181818181818,19.0
GATEWAY_DRUG,1.0,0.9090909090909091,0.9523809523809523,11.0
HARM,0.3333333333333333,0.2222222222222222,0.26666666666666666,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.8260869565217391,0.5135135135135135,0.6333333333333333,37.0
ILLEGAL_TRADE,0.5909090909090909,0.7647058823529411,0.6666666666666666,17.0
LEGAL_DRUGS,0.7142857142857143,0.29411764705882354,0.4166666666666667,17.0
MEDICAL_MARIJUANA,0.9047619047619048,0.7916666666666666,0.8444444444444444,24.0
NATIONAL_BUDGET,0.7916666666666666,0.8260869565217391,0.8085106382978723,23.0
PERSONAL_FREEDOM,0.6363636363636364,0.875,0.7368421052631579,8.0
micro avg,0.6818181818181818,0.6395348837209303,0.66,258.0
macro avg,0.6908580549884898,0.6916439990101421,0.6653983280396603,258.0
weighted avg,0.7085727818412348,0.6395348837209303,0.6486228455666712,258.0
samples avg,0.7389147286821706,0.6937984496124031,0.6972978959025471,258.0
