,precision,recall,f1-score,support
ADDICTION,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
CHILD_AND_TEEN_SAFETY,0.8095238095238095,0.8095238095238095,0.8095238095238095,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.6875,0.5641025641025641,0.6197183098591549,39.0
DRUG_ABUSE,0.5,0.5833333333333334,0.5384615384615384,12.0
DRUG_POLICY,0.4722222222222222,0.8947368421052632,0.6181818181818182,19.0
GATEWAY_DRUG,0.8333333333333334,0.9090909090909091,0.8695652173913043,11.0
HARM,0.25,0.3333333333333333,0.2857142857142857,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.7037037037037037,0.5135135135135135,0.59375,37.0
ILLEGAL_TRADE,0.7368421052631579,0.8235294117647058,0.7777777777777778,17.0
LEGAL_DRUGS,0.6428571428571429,0.5294117647058824,0.5806451612903226,17.0
MEDICAL_MARIJUANA,0.8095238095238095,0.7083333333333334,0.7555555555555555,24.0
NATIONAL_BUDGET,0.9444444444444444,0.7391304347826086,0.8292682926829268,23.0
PERSONAL_FREEDOM,0.7272727272727273,1.0,0.8421052631578947,8.0
micro avg,0.6628352490421456,0.6705426356589147,0.6666666666666666,258.0
macro avg,0.688504356267514,0.7108748140709683,0.6887384894561326,258.0
weighted avg,0.6934584829959166,0.6705426356589147,0.6708890223260582,258.0
samples avg,0.728175313059034,0.7085271317829457,0.7025636766334441,258.0
