response,model,created_at,done_reason,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,input_text,gold_label,label_count,mentioned_labels
"COMMUNITY/SOCIATAL_EFFECTS 


Let me know if you have any other sentences you'd like me to code! 
",gemma2:27b,2024-09-11T14:53:00.929554146Z,stop,996988344,54698538,218,56474000,30,754808000,"But Pace , the father of three young children , dismissed the idea that the cannabis industry had fundamentally changed the feel of the community .",['COMMUNITY/SOCIATAL_EFFECTS'],1,['COMMUNITY/SOCIATAL_EFFECTS']
"DRUG_POLICY  
PERSONAL_FREEDOM 
",gemma2:27b,2024-09-11T14:53:01.4416846Z,stop,465858774,57376277,214,49252000,13,312460000,“ Marijuana prohibition makes no more sense than alcohol prohibition did in the early 1900s . ”,['LEGAL_DRUGS'],2,"['PERSONAL_FREEDOM', 'DRUG_POLICY']"
"HEALTH/PSYCHOLOGICAL_EFFECTS  HARM 
",gemma2:27b,2024-09-11T14:53:01.973554926Z,stop,485589125,55501069,241,74333000,13,311810000,"Marijuana use raises the heart rate from 20 to 100 percent for up to three hours after it has been smoked , increasing the risk of getting other health problems , such as arrhythmia , heart palpitations and heart attack .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],2,"['HARM', 'HEALTH/PSYCHOLOGICAL_EFFECTS']"
"LEGAL_DRUGS, DRUG_POLICY 
",gemma2:27b,2024-09-11T14:53:02.456521132Z,stop,437146758,53650760,258,81218000,11,260034000,"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .",['DRUG_POLICY'],2,"['LEGAL_DRUGS', 'DRUG_POLICY']"
"GATEWAY_DRUG 
HARM 
",gemma2:27b,2024-09-11T14:53:02.922172433Z,stop,418467238,45275806,207,44956000,12,286143000,They also know that marijuana is the starter drug of choice for most criminals .,['GATEWAY_DRUG'],2,"['HARM', 'GATEWAY_DRUG']"
"Here's the breakdown of coding for the provided sentence:

* **DRUG_POLICY:** The sentence explicitly mentions ""changes in drug policy"". 
* **HARM:**  The phrase ""simply legalizing a harmful drug"" directly points to the argument about marijuana's potential harm.


Let me know if you have more sentences to code! 
",gemma2:27b,2024-09-11T14:53:05.060498396Z,stop,2092778789,53284242,233,60351000,75,1932408000,"This may require changes in drug policy , and perhaps in sentencing guidelines for marijuana users charged with simple possession , but simply legalizing a harmful drug — that is , giving up — is not a responsible option .","['DRUG_POLICY', 'HARM']",2,"['HARM', 'DRUG_POLICY']"
"Here's a breakdown of the coding for the provided text, based on your codebook:

* **LEGAL_DRUGS:**  The sentence advocates for ""national legalization"" implying marijuana should be treated like legal substances. 
* **HEALTH/PSYCHOLOGICAL_EFFECTS:** The phrase ""health effects"" directly references this aspect.
* **NATIONAL_BUDGET:** While not explicitly stated, the argument implies potential benefits to the national budget by comparing marijuana to already legalized substances (tobacco and alcohol).
* **COMMUNITY/SOCIATAL_EFFECTS:**  The phrase ""impact on society and law-and-order issues"" clearly falls under this category. 


Let me know if you have any other text examples you'd like me to code! 
",gemma2:27b,2024-09-11T14:53:09.47243924Z,stop,4324947735,57785406,237,73019000,158,4105260000,"But neither are there such answers about tobacco or alcohol , and we believe that on every level — health effects , the impact on society and law-and-order issues — the balance falls squarely on the side of national legalization .",['LEGAL_DRUGS'],4,"['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS', 'COMMUNITY/SOCIATAL_EFFECTS', 'NATIONAL_BUDGET']"
"Here's a breakdown of the coding for the given text:

* **HEALTH/PSYCHOLOGICAL_EFFECTS:** The statement mentions concerns about drug users' performance at work, implying potential negative psychological or cognitive effects.
* **LEGAL_DRUGS:**  The core issue discussed is the legalization of marijuana, falling under this category.
* **NATIONAL_BUDGET:** While not explicitly stated, opposition from the Chamber of Commerce could imply concerns about potential costs associated with legalization (e.g., increased healthcare needs, law enforcement). 


Let me know if you have any other sentences you'd like coded! 
",gemma2:27b,2024-09-11T14:53:12.984142528Z,stop,3505080119,55463728,233,62850000,127,3297323000,"The California Chamber of Commerce has also expressed its opposition to the legalization of marijuana , citing that drug users will not be able to perform at work and that passage could create a new class of protected California citizens .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],3,"['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS', 'NATIONAL_BUDGET']"
"HEALTH/PSYCHOLOGICAL_EFFECTS 
ADDICTION 
DRUG_ABUSE  
",gemma2:27b,2024-09-11T14:53:13.741537896Z,stop,669676041,55850578,213,50677000,21,520733000,A recent survey of all the medical literature concluded that regular use of cannabis actually doubled your risk of psychosis .,['HEALTH/PSYCHOLOGICAL_EFFECTS'],3,"['DRUG_ABUSE', 'HEALTH/PSYCHOLOGICAL_EFFECTS', 'ADDICTION']"
"NATIONAL_BUDGET 
",gemma2:27b,2024-09-11T14:53:14.159722637Z,stop,369177530,54313978,220,55594000,6,129986000,"Ducey 's argument that the costs "" will far , far outweigh any tax revenue "" is a guess , according to the JLBC .",['NATIONAL_BUDGET'],1,['NATIONAL_BUDGET']
"HARM 
ILLEGAL_TRADE 
COMMUNITY/SOCIATAL_EFFECTS  
",gemma2:27b,2024-09-11T14:53:14.885354048Z,stop,677725788,56246867,221,57590000,21,520488000,"If drug use increases with legalization , so will such forms of related violent crime as assaults , drugged driving , child abuse , and domestic violence .","['COMMUNITY/SOCIATAL_EFFECTS', 'DRUG_ABUSE', 'CHILD_AND_TEEN_SAFETY']",3,"['HARM', 'ILLEGAL_TRADE', 'COMMUNITY/SOCIATAL_EFFECTS']"
"GATEWAY_DRUG 


Let me know if you'd like me to code more examples! I'm ready.  
",gemma2:27b,2024-09-11T14:53:15.90756464Z,stop,931836788,54425251,229,61919000,29,727446000,"And when I 'm saying that , I 'm talking about big peer reviewed studies done by reputable places that have shown us , without a doubt , that it is a gateway substance .",['GATEWAY_DRUG'],1,['GATEWAY_DRUG']
"This sentence aligns with these codes:

* **ILLEGAL_TRADE** (Implied - Drug enforcement is a response to illegal trade) 
* **DRUG_POLICY** (Directly referencing policies related to drugs) 


Let me know if you have any other sentences for me to code! 
",gemma2:27b,2024-09-11T14:53:17.782079423Z,stop,1869800442,63125124,214,50837000,65,1667470000,"The United Nations Office of Drugs and Crime has also acknowledged the many "" unintended negative consequences "" of drug enforcement .",['COMMUNITY/SOCIATAL_EFFECTS'],2,"['ILLEGAL_TRADE', 'DRUG_POLICY']"
"LEGAL_DRUGS, HARM, CHILD_AND_TEEN_SAFETY  


**Explanation:**

* **LEGAL_DRUGS:** The text discusses the legalization of marijuana in Colorado (""retail passage"").
* **HARM:** The speaker argues against concerns about harm by stating there hasn't been an increase in criminal activity.
* **CHILD_AND_TEEN_SAFETY:** The statement specifically mentions no increase in youth marijuana use, addressing a common concern related to legalization. 
",gemma2:27b,2024-09-11T14:53:20.620889167Z,stop,2749251821,53657330,238,73023000,100,2577627000,""" We have not seen any statistical increase in marijuana use in Colorado since retail passage , we have not seen an increase in youth use since passage , we have not seen an increase in criminal activity since its passage , "" he said .","['COMMUNITY/SOCIATAL_EFFECTS', 'CHILD_AND_TEEN_SAFETY']",3,"['HARM', 'LEGAL_DRUGS', 'CHILD_AND_TEEN_SAFETY']"
"HARM 
DRUG_ABUSE  


Let me explain why these labels apply:

* **HARM:** The sentence directly links drug use (being ""under the influence"") with a violent crime (homicide). This implies harm resulting from drug use.

* **DRUG_ABUSE:** The phrasing ""people under the influence of drugs"" suggests problematic drug use, aligning with the concept of drug abuse. 
",gemma2:27b,2024-09-11T14:53:23.199300667Z,stop,2532727977,53956219,220,56040000,89,2293032000,"Six times as many homicides are committed by people under the influence of drugs , as by those who are looking for money to buy drugs .",['COMMUNITY/SOCIATAL_EFFECTS'],2,"['DRUG_ABUSE', 'HARM']"
"Here's the coding for the provided text:

* **ADDICTION** 
* **DRUG_ABUSE**
* **ILLEGAL_TRADE**  (The mention of resorting to crime to obtain the drug points to illegal trade)


Let me know if you have any other sentences you'd like coded! 
",gemma2:27b,2024-09-11T14:53:25.199601157Z,stop,1952205692,53063845,232,60977000,70,1795245000,"Finally , and not the least of the evils associated with repression , the helpless addict has been forced to resort to crime in order to get money for the drug which is absolutely indispensable for his comfortable existence .",['ADDICTION'],3,"['DRUG_ABUSE', 'ILLEGAL_TRADE', 'ADDICTION']"
"Here's the coding for the given sentence:

**DRUG_ABUSE, CHILD_AND_TEEN_SAFETY** 


**Explanation:**

* **DRUG_ABUSE:** The sentence directly mentions parents being ""dependent on or abused illicit drugs"". 
* **CHILD_AND_TEEN_SAFETY:**  The focus is on the impact of parental drug abuse on children (""2.1 million children...""). This clearly falls under the category of child and teen safety. 
",gemma2:27b,2024-09-11T14:53:28.112215321Z,stop,2824571200,55864618,216,51967000,102,2630066000,2.1 million children in the United States live with at least one parent who was dependent on or abused illicit drugs .,"['ADDICTION', 'DRUG_ABUSE', 'CHILD_AND_TEEN_SAFETY']",2,"['DRUG_ABUSE', 'CHILD_AND_TEEN_SAFETY']"
"MEDICAL_MARIJUANA 
HEALTH/PSYCHOLOGICAL_EFFECTS  
",gemma2:27b,2024-09-11T14:53:28.750171794Z,stop,632533244,55968760,209,45140000,18,442042000,"Again , the argument is for people like Patsy Rodriguez , who believes marijuana is medicine .",['MEDICAL_MARIJUANA'],2,"['HEALTH/PSYCHOLOGICAL_EFFECTS', 'MEDICAL_MARIJUANA']"
"Here's a breakdown of the coding for the provided sentence:

* **HARM:**  The sentence explicitly mentions increased crime and worsened health as consequences of legalization, aligning with the HARM category.
* **NATIONAL_BUDGET:** The phrase ""offsetting the potential economic gains"" implies a discussion about the financial impact of legalization on the national budget. 


Let me know if you'd like me to analyze more sentences! 
",gemma2:27b,2024-09-11T14:53:31.349809722Z,stop,2510268291,53390774,230,62279000,91,2349380000,"Of course , opponents of drug legalization argue that passage of the ballot would increase crime and ultimately worsen peoples ' health , rendering legalization a danger to public safety , offsetting the potential economic gains .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'NATIONAL_BUDGET', 'COMMUNITY/SOCIATAL_EFFECTS']",2,"['HARM', 'NATIONAL_BUDGET']"
"HEALTH/PSYCHOLOGICAL_EFFECTS, HARM 
",gemma2:27b,2024-09-11T14:53:31.953254838Z,stop,554823036,54032820,224,58817000,13,312200000,"It states that drug abuse in the U.S. is at "" epidemic proportions , and the dangers of marijuana to public health and safety are well documented . ""","['COMMUNITY/SOCIATAL_EFFECTS', 'DRUG_ABUSE']",2,"['HARM', 'HEALTH/PSYCHOLOGICAL_EFFECTS']"
"This text would be coded with the following labels:

* **LEGAL_DRUGS**  (The discussion centers on reclassifying a drug)
* **HEALTH/PSYCHOLOGICAL_EFFECTS** (The report discusses the relative danger of ecstasy compared to other drugs) 
* **DRUG_POLICY** (The text mentions downgrading the drug's classification, a policy decision).


Let me know if you have any more text samples you'd like coded! 
",gemma2:27b,2024-09-11T14:53:34.801759082Z,stop,2802381847,59895281,256,80914000,101,2617500000,"The Advisory Council on the Misuse of Drugs ( ACMD ) report on ecstasy , based on a 12-month study of 4,000 academic papers , concluded that it is nowhere near as dangerous as other class A drugs such as heroin and crack cocaine , and should be downgraded to class B .",['HARM'],3,"['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS', 'DRUG_POLICY']"
