,precision,recall,f1-score,support
ADDICTION,0.4782608695652174,0.9166666666666666,0.6285714285714286,12.0
CHILD_AND_TEEN_SAFETY,0.7307692307692307,0.9047619047619048,0.8085106382978723,21.0
COMMUNITY/SOCIATAL_EFFECTS,0.7222222222222222,0.3333333333333333,0.45614035087719296,39.0
DRUG_ABUSE,0.125,0.16666666666666666,0.14285714285714285,12.0
DRUG_POLICY,0.3870967741935484,0.631578947368421,0.48,19.0
GATEWAY_DRUG,0.8461538461538461,1.0,0.9166666666666666,11.0
HARM,0.13513513513513514,0.5555555555555556,0.21739130434782608,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.4,0.918918918918919,0.5573770491803278,37.0
ILLEGAL_TRADE,0.42424242424242425,0.8235294117647058,0.56,17.0
LEGAL_DRUGS,0.1724137931034483,0.29411764705882354,0.21739130434782608,17.0
MEDICAL_MARIJUANA,0.8260869565217391,0.7916666666666666,0.8085106382978723,24.0
NATIONAL_BUDGET,0.6666666666666666,0.9565217391304348,0.7857142857142857,23.0
PERSONAL_FREEDOM,0.6666666666666666,0.75,0.7058823529411765,8.0
micro avg,0.43099273607748184,0.689922480620155,0.5305514157973175,258.0
macro avg,0.506208814249242,0.6956398044532383,0.5603856278538167,258.0
weighted avg,0.5243520299049362,0.689922480620155,0.5585390018019186,258.0
samples avg,0.5164341085271318,0.7170542635658914,0.5748172757475083,258.0
