,precision,recall,f1-score,support
ADDICTION,1.0,0.5,0.6666666666666666,12.0
CHILD_AND_TEEN_SAFETY,0.9166666666666666,0.5238095238095238,0.6666666666666666,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.8461538461538461,0.28205128205128205,0.4230769230769231,39.0
DRUG_ABUSE,0.0,0.0,0.0,12.0
DRUG_POLICY,0.3333333333333333,0.3157894736842105,0.32432432432432434,19.0
GATEWAY_DRUG,0.9,0.8181818181818182,0.8571428571428571,11.0
HARM,0.5,0.05555555555555555,0.1,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.6511627906976745,0.7567567567567568,0.7,37.0
ILLEGAL_TRADE,0.0,0.0,0.0,17.0
LEGAL_DRUGS,0.0,0.0,0.0,17.0
MEDICAL_MARIJUANA,1.0,0.25,0.4,24.0
NATIONAL_BUDGET,0.0,0.0,0.0,23.0
PERSONAL_FREEDOM,0.8,0.5,0.6153846153846154,8.0
micro avg,0.7130434782608696,0.3178294573643411,0.43967828418230565,258.0
macro avg,0.5344089720655016,0.3078572623107036,0.3656355425586195,258.0
weighted avg,0.5580478937563849,0.3178294573643411,0.3733093430767849,258.0
samples avg,0.37906976744186044,0.33488372093023255,0.3472868217054263,258.0
