,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.0,0.0,0.0,8.0
COMPETITION/BUSINESS_CHALLENGES,0.0,0.0,0.0,21.0
ECONOMIC_IMPACT,0.5,0.08333333333333333,0.14285714285714285,12.0
GOVERNMENT,0.0,0.0,0.0,10.0
LOW-SKILLED,0.0,0.0,0.0,14.0
MOTIVATION/CHANCES,0.0,0.0,0.0,20.0
PRICES,0.96,0.75,0.8421052631578947,32.0
SOCIAL_JUSTICE/INJUSTICE,0.0,0.0,0.0,59.0
TURNOVER,0.7142857142857143,1.0,0.8333333333333334,5.0
UN/EMPLOYMENT_RATE,0.9090909090909091,0.6122448979591837,0.7317073170731707,49.0
WELFARE,0.0,0.0,0.0,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.0,0.0,0.0,5.0
micro avg,0.8955223880597015,0.24896265560165975,0.38961038961038963,241.0
macro avg,0.256948051948052,0.20379818594104307,0.21250025470179512,241.0
weighted avg,0.35202026189578056,0.24896265560165975,0.28498746613522974,241.0
samples avg,0.2912371134020619,0.25773195876288657,0.26872852233676975,241.0
