,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.09090909090909091,0.5,0.15384615384615385,8.0
COMPETITION/BUSINESS_CHALLENGES,0.16666666666666666,0.2857142857142857,0.21052631578947367,21.0
ECONOMIC_IMPACT,0.09836065573770492,1.0,0.1791044776119403,12.0
GOVERNMENT,0.14545454545454545,0.8,0.24615384615384617,10.0
LOW,0.22916666666666666,0.7857142857142857,0.3548387096774194,14.0
MOTIVATION/CHANCES,0.3,0.3,0.3,20.0
PRICES,0.5254237288135594,0.96875,0.6813186813186813,32.0
SOCIAL_JUSTICE/INJUSTICE,0.5833333333333334,0.5932203389830508,0.5882352941176471,59.0
TURNOVER,0.16666666666666666,0.8,0.27586206896551724,5.0
UN/EMPLOYMENT_RATE,0.6792452830188679,0.7346938775510204,0.7058823529411765,49.0
WELFARE,0.09803921568627451,0.8333333333333334,0.17543859649122806,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.10526315789473684,0.8,0.18604651162790697,5.0
micro avg,0.26557377049180325,0.6721991701244814,0.3807285546415981,241.0
macro avg,0.2657107509040094,0.7001188434413314,0.33810441737841596,241.0
weighted avg,0.4254423595749118,0.6721991701244814,0.4800367050700619,241.0
samples avg,0.3357901548623198,0.6847079037800687,0.42461450348048285,241.0
