response,model,created_at,done_reason,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,input_text,gold_label,label_count,mentioned_labels
 COMMUNITY/SOCIATAL_EFFECTS,mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:35.878507724Z,stop,387220862,9432715,259,26362000,14,261965000,"But Pace , the father of three young children , dismissed the idea that the cannabis industry had fundamentally changed the feel of the community .",['COMMUNITY/SOCIATAL_EFFECTS'],1,['COMMUNITY/SOCIATAL_EFFECTS']
" PERSONAL_FREEDOM, DRUG_POLICY",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:36.349669713Z,stop,426199219,54115019,255,25080000,16,301342000,“ Marijuana prohibition makes no more sense than alcohol prohibition did in the early 1900s . ”,['LEGAL_DRUGS'],2,"['DRUG_POLICY', 'PERSONAL_FREEDOM']"
" HEALTH/PSYCHOLOGICAL_EFFECTS, HARM",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:36.912263168Z,stop,472660847,9317142,282,26653000,18,342516000,"Marijuana use raises the heart rate from 20 to 100 percent for up to three hours after it has been smoked , increasing the risk of getting other health problems , such as arrhythmia , heart palpitations and heart attack .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],2,"['HARM', 'HEALTH/PSYCHOLOGICAL_EFFECTS']"
" LEGAL_DRUGS, DRUG_POLICY, HARM, NATIONAL_BUDGET, COMMUNITY/SOCIATAL_EFFECTS, ADDICTION, DRUG_ABUSE

The text discusses the potential legalization or decriminalization of certain drugs (LEGAL_DRUGS), which would be regulated by the government to manage advertising, age limitations, purchasing limits, and form restrictions (DRUG_POLICY). The text also mentions the possibility of bans on sales to intoxicated persons, indicating an attempt to control harm (HARM) related to drug use. Additionally, the national budget could be impacted by these changes (NATIONAL_BUDGET), and there may be social effects in the community due to legalization (COMMUNITY/SOCIATAL_EFFECTS). Furthermore, the text implies that there might be potential for addiction and abuse of these drugs (ADDICTION, DRUG_ABUSE).",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:41.399248607Z,stop,4439353080,49827277,299,28934000,215,4315039000,"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .",['DRUG_POLICY'],7,"['DRUG_ABUSE', 'DRUG_POLICY', 'LEGAL_DRUGS', 'HARM', 'ADDICTION', 'NATIONAL_BUDGET', 'COMMUNITY/SOCIATAL_EFFECTS']"
" GATEWAY_DRUG, HARM, ILLEGAL_TRADE",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:41.954816539Z,stop,467007979,9101817,247,24233000,18,340451000,They also know that marijuana is the starter drug of choice for most criminals .,['GATEWAY_DRUG'],3,"['HARM', 'ILLEGAL_TRADE', 'GATEWAY_DRUG']"
" DRUG_POLICY, HARM, SENTENCING_GUIDELINES",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:42.506220783Z,stop,547375529,50873233,272,25148000,20,381950000,"This may require changes in drug policy , and perhaps in sentencing guidelines for marijuana users charged with simple possession , but simply legalizing a harmful drug — that is , giving up — is not a responsible option .","['DRUG_POLICY', 'HARM']",2,"['DRUG_POLICY', 'HARM']"
" HEALTH/PSYCHOLOGICAL_EFFECTS, NATIONAL_BUDGET, COMMUNITY/SOCIATAL_EFFECTS, DRUG_POLICY",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:43.581349611Z,stop,986192094,50491764,277,26439000,44,864654000,"But neither are there such answers about tobacco or alcohol , and we believe that on every level — health effects , the impact on society and law-and-order issues — the balance falls squarely on the side of national legalization .",['LEGAL_DRUGS'],4,"['DRUG_POLICY', 'HEALTH/PSYCHOLOGICAL_EFFECTS', 'NATIONAL_BUDGET', 'COMMUNITY/SOCIATAL_EFFECTS']"
" LEGAL_DRUGS, NATIONAL_BUDGET, WORK_PERFORMANCE, DRUG_POLICY, COMMUNITY/SOCIATAL_EFFECTS",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:44.66147121Z,stop,1031550446,9357833,273,26135000,44,865221000,"The California Chamber of Commerce has also expressed its opposition to the legalization of marijuana , citing that drug users will not be able to perform at work and that passage could create a new class of protected California citizens .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],4,"['DRUG_POLICY', 'LEGAL_DRUGS', 'NATIONAL_BUDGET', 'COMMUNITY/SOCIATAL_EFFECTS']"
 HEALTH/PSYCHOLOGICAL_EFFECTS,mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:45.11198229Z,stop,404309937,49948629,254,25768000,15,281813000,A recent survey of all the medical literature concluded that regular use of cannabis actually doubled your risk of psychosis .,['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
" NATIONAL_BUDGET, DRUG_POLICY, HARM, ADDICTION, DRUG_ABUSE",mistral:7b-instruct-v0.3-fp16,2024-09-11T13:56:45.870569133Z,stop,670903301,9066246,262,25808000,28,542632000,"Ducey 's argument that the costs "" will far , far outweigh any tax revenue "" is a guess , according to the JLBC .",['NATIONAL_BUDGET'],5,"['DRUG_ABUSE', 'DRUG_POLICY', 'HARM', 'ADDICTION', 'NATIONAL_BUDGET']"
