,precision,recall,f1-score,support
ADDICTION,0.43478260869565216,0.8333333333333334,0.5714285714285714,12.0
CHILD_AND_TEEN_SAFETY,0.6551724137931034,0.9047619047619048,0.76,21.0
COMMUNITY/SOCIATAL_EFFECTS,0.5365853658536586,0.5641025641025641,0.55,39.0
DRUG_ABUSE,0.19607843137254902,0.8333333333333334,0.31746031746031744,12.0
DRUG_POLICY,0.24193548387096775,0.7894736842105263,0.37037037037037035,19.0
GATEWAY_DRUG,0.5882352941176471,0.9090909090909091,0.7142857142857143,11.0
HARM,0.10843373493975904,0.5,0.1782178217821782,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.3473684210526316,0.8918918918918919,0.5,37.0
ILLEGAL_TRADE,0.20689655172413793,0.7058823529411765,0.32,17.0
LEGAL_DRUGS,0.0975609756097561,0.23529411764705882,0.13793103448275862,17.0
MEDICAL_MARIJUANA,0.5833333333333334,0.875,0.7,24.0
NATIONAL_BUDGET,0.3448275862068966,0.8695652173913043,0.49382716049382713,23.0
PERSONAL_FREEDOM,0.21428571428571427,0.75,0.3333333333333333,8.0
micro avg,0.3070739549839228,0.7403100775193798,0.4340909090909091,258.0
macro avg,0.3504227626812159,0.7432099468233848,0.4574503325874671,258.0
weighted avg,0.3757700846402804,0.7403100775193798,0.47786157479518354,258.0
samples avg,0.3924361942966594,0.7472868217054265,0.4800468523724337,258.0
