,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.8367346938775511,0.7454545454545455,0.7884615384615384,55.0
COSTS,0.6538461538461539,0.68,0.6666666666666666,25.0
ENERGY_POLICY,0.45454545454545453,0.5555555555555556,0.5,18.0
ENVIRONMENTAL_IMPACT,0.7948717948717948,0.6078431372549019,0.6888888888888889,51.0
FOSSIL_FUELS,0.7222222222222222,0.5416666666666666,0.6190476190476191,24.0
HEALTH_EFFECTS,0.7096774193548387,0.7096774193548387,0.7096774193548387,31.0
PUBLIC_DEBATE,0.25,0.6,0.35294117647058826,5.0
RELIABILITY,0.5,0.5833333333333334,0.5384615384615384,24.0
RENEWABLES,0.9375,0.6521739130434783,0.7692307692307693,23.0
TECHNOLOGICAL_INNOVATION,0.23076923076923078,0.5,0.3157894736842105,6.0
WASTE,0.6333333333333333,0.7916666666666666,0.7037037037037037,24.0
WEAPONS,0.75,1.0,0.8571428571428571,15.0
micro avg,0.6677631578947368,0.6744186046511628,0.6710743801652893,301.0
macro avg,0.6227916919017149,0.6639476031108322,0.6258343042594349,301.0
weighted avg,0.7078647523177661,0.6744186046511628,0.6812072643136279,301.0
samples avg,0.7765997023809524,0.7367559523809524,0.7286412000697714,301.0
