,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.4791666666666667,0.8363636363636363,0.609271523178808,55.0
COSTS,0.2962962962962963,0.64,0.4050632911392405,25.0
ENERGY_POLICY,0.1827956989247312,0.9444444444444444,0.3063063063063063,18.0
ENVIRONMENTAL_IMPACT,0.5238095238095238,0.8627450980392157,0.6518518518518519,51.0
FOSSIL_FUELS,0.35185185185185186,0.7916666666666666,0.48717948717948717,24.0
HEALTH_EFFECTS,0.34523809523809523,0.9354838709677419,0.5043478260869565,31.0
PUBLIC_DEBATE,0.08333333333333333,0.8,0.1509433962264151,5.0
RELIABILITY,0.2361111111111111,0.7083333333333334,0.3541666666666667,24.0
RENEWABLES,0.30985915492957744,0.9565217391304348,0.46808510638297873,23.0
TECHNOLOGICAL_INNOVATION,0.1111111111111111,1.0,0.2,6.0
WASTE,0.26506024096385544,0.9166666666666666,0.411214953271028,24.0
WEAPONS,0.30952380952380953,0.8666666666666667,0.45614035087719296,15.0
micro avg,0.30538922155688625,0.8471760797342193,0.448943661971831,301.0
macro avg,0.2911797411466636,0.8549076768565672,0.41704756326391096,301.0
weighted avg,0.3581198380571439,0.8471760797342193,0.49054319894312254,301.0
samples avg,0.45714752757163474,0.8750744047619047,0.5511398323898324,301.0
