,precision,recall,f1-score,support
CAPITAL_VS_LABOR,0.16666666666666666,0.625,0.2631578947368421,8.0
COMPETITION/BUSINESS_CHALLENGES,0.2833333333333333,0.8095238095238095,0.41975308641975306,21.0
ECONOMIC_IMPACT,0.07547169811320754,1.0,0.14035087719298245,12.0
GOVERNMENT,0.23076923076923078,0.6,0.3333333333333333,10.0
LOW,0.3611111111111111,0.9285714285714286,0.52,14.0
MOTIVATION/CHANCES,0.4117647058823529,0.7,0.5185185185185185,20.0
PRICES,0.58,0.90625,0.7073170731707317,32.0
SOCIAL_JUSTICE/INJUSTICE,0.631578947368421,0.6101694915254238,0.6206896551724138,59.0
TURNOVER,0.3125,1.0,0.47619047619047616,5.0
UN/EMPLOYMENT_RATE,0.6491228070175439,0.7551020408163265,0.6981132075471698,49.0
WELFARE,0.14814814814814814,0.6666666666666666,0.24242424242424243,6.0
YOUTH_AND_SECONDARY_WAGE_EARNERS,0.17391304347826086,0.8,0.2857142857142857,5.0
micro avg,0.3165217391304348,0.7551867219917012,0.44607843137254904,241.0
macro avg,0.33536497432402296,0.7834402864253046,0.4354635542017291,241.0
weighted avg,0.47609404662432947,0.7551867219917012,0.5490225918391927,241.0
samples avg,0.3555228276877761,0.7474226804123711,0.45989955062120014,241.0
