response,model,created_at,done_reason,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,input_text,gold_label,label_count,mentioned_labels
"The correct label is COMMUNITY/SOCIETAL_EFFECTS 
",gemma2:27b,2024-09-12T20:26:08.397419246Z,stop,584313738,57409710,833,64323000,15,373869000,"But Pace , the father of three young children , dismissed the idea that the cannabis industry had fundamentally changed the feel of the community .",['COMMUNITY/SOCIETAL_EFFECTS'],1,['COMMUNITY/SOCIETAL_EFFECTS']
"The correct label is LEGAL_DRUGS 
",gemma2:27b,2024-09-12T20:26:08.874446991Z,stop,467688714,54485513,829,55757000,11,267781000,“ Marijuana prohibition makes no more sense than alcohol prohibition did in the early 1900s . ”,['LEGAL_DRUGS'],1,['LEGAL_DRUGS']
"The correct label is HEALTH/PSYCHOLOGICAL_EFFECTS 
",gemma2:27b,2024-09-12T20:26:09.455639908Z,stop,531527468,57951492,856,79994000,14,348201000,"Marijuana use raises the heart rate from 20 to 100 percent for up to three hours after it has been smoked , increasing the risk of getting other health problems , such as arrhythmia , heart palpitations and heart attack .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The correct label is DRUG_POLICY 
",gemma2:27b,2024-09-12T20:26:10.029039285Z,stop,479743135,56023364,873,92859000,10,240902000,"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .",['DRUG_POLICY'],1,['DRUG_POLICY']
"The correct label is GATEWAY_DRUG 

Let me explain my reasoning for each label:

* **LEGAL_DRUGS:**  This applies to arguments about making marijuana legal, treating it like alcohol or tobacco.

* **HEALTH/PSYCHOLOGICAL_EFFECTS:** This covers discussions of marijuana's impact on mental and physical health, both positive and negative.

* **NATIONAL_BUDGET:** This focuses on the economic arguments for legalization, such as tax revenue generation.

* **HARM:**  This label applies to arguments about the dangers of marijuana use, including accidents, addiction, and negative health consequences.

* **MEDICAL_MARIJUANA:** This refers to discussions about using marijuana for medicinal purposes.

* **GATEWAY_DRUG:** This label captures the argument that marijuana use leads to harder drug experimentation.

* **CHILD_AND_TEEN_SAFETY:** This focuses on concerns about the accessibility and potential harm of marijuana to young people.

* **ADDICTION:** This covers discussions about the addictive potential of marijuana.

* **DRUG_ABUSE:** This refers to arguments about misuse and problematic patterns of marijuana consumption.

* **PERSONAL_FREEDOM:**  This label applies to arguments about individual rights to use marijuana responsibly.

* **ILLEGAL_TRADE:** This focuses on the black market for marijuana and how legalization might impact it.

* **COMMUNITY/SOCIETAL_EFFECTS:** This covers broader social impacts of marijuana, including crime rates, public health, and cultural norms.

* **DRUG_POLICY:** This encompasses discussions about laws, regulations, and approaches to governing marijuana use. 
",gemma2:27b,2024-09-12T20:26:19.265272985Z,stop,9227611447,53920138,822,47884000,337,9037673000,They also know that marijuana is the starter drug of choice for most criminals .,['GATEWAY_DRUG'],13,"['HARM', 'DRUG_ABUSE', 'PERSONAL_FREEDOM', 'ILLEGAL_TRADE', 'GATEWAY_DRUG', 'NATIONAL_BUDGET', 'HEALTH/PSYCHOLOGICAL_EFFECTS', 'ADDICTION', 'LEGAL_DRUGS', 'CHILD_AND_TEEN_SAFETY', 'MEDICAL_MARIJUANA', 'DRUG_POLICY', 'COMMUNITY/SOCIETAL_EFFECTS']"
"The correct label is LEGAL_DRUGS, DRUG_POLICY 
",gemma2:27b,2024-09-12T20:26:19.874216658Z,stop,553860943,55025646,848,78987000,15,375767000,"This may require changes in drug policy , and perhaps in sentencing guidelines for marijuana users charged with simple possession , but simply legalizing a harmful drug — that is , giving up — is not a responsible option .","['DRUG_POLICY', 'HARM']",2,"['LEGAL_DRUGS', 'DRUG_POLICY']"
"The correct label is LEGAL_DRUGS 
",gemma2:27b,2024-09-12T20:26:20.371304809Z,stop,447268229,55836219,852,78703000,11,269269000,"But neither are there such answers about tobacco or alcohol , and we believe that on every level — health effects , the impact on society and law-and-order issues — the balance falls squarely on the side of national legalization .",['LEGAL_DRUGS'],1,['LEGAL_DRUGS']
"The correct label is **HARM** 
",gemma2:27b,2024-09-12T20:26:20.87534448Z,stop,451355354,60270662,848,79369000,11,268651000,"The California Chamber of Commerce has also expressed its opposition to the legalization of marijuana , citing that drug users will not be able to perform at work and that passage could create a new class of protected California citizens .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HARM']
"The correct label is HEALTH/PSYCHOLOGICAL_EFFECTS 
",gemma2:27b,2024-09-12T20:26:21.438301208Z,stop,510020145,58592939,828,59131000,14,347667000,A recent survey of all the medical literature concluded that regular use of cannabis actually doubled your risk of psychosis .,['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The correct label is NATIONAL_BUDGET 
",gemma2:27b,2024-09-12T20:26:21.979398752Z,stop,447072903,54149854,835,64040000,10,241096000,"Ducey 's argument that the costs "" will far , far outweigh any tax revenue "" is a guess , according to the JLBC .",['NATIONAL_BUDGET'],1,['NATIONAL_BUDGET']
