,precision,recall,f1-score,support
ADDICTION,0.5294117647058824,0.75,0.6206896551724138,12.0
CHILD_AND_TEEN_SAFETY,0.8,0.7619047619047619,0.7804878048780488,21.0
COMMUNITY/SOCIETAL_EFFECTS,0.6666666666666666,0.10256410256410256,0.17777777777777778,39.0
DRUG_ABUSE,0.375,0.5,0.42857142857142855,12.0
DRUG_POLICY,0.47619047619047616,0.5263157894736842,0.5,19.0
GATEWAY_DRUG,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
HARM,0.2,0.4444444444444444,0.27586206896551724,18.0
HEALTH/PSYCHOLOGICAL_EFFECTS,0.5897435897435898,0.6216216216216216,0.6052631578947368,37.0
ILLEGAL_TRADE,0.6190476190476191,0.7647058823529411,0.6842105263157895,17.0
LEGAL_DRUGS,0.2608695652173913,0.35294117647058826,0.3,17.0
MEDICAL_MARIJUANA,0.8636363636363636,0.7916666666666666,0.8260869565217391,24.0
NATIONAL_BUDGET,0.7727272727272727,0.7391304347826086,0.7555555555555555,23.0
PERSONAL_FREEDOM,0.75,0.75,0.75,8.0
micro avg,0.5526315789473685,0.5697674418604651,0.5610687022900763,258.0
macro avg,0.6009526328481669,0.6164912145671022,0.5856612185187628,258.0
weighted avg,0.610773896035301,0.5697674418604651,0.553141116301748,258.0
samples avg,0.6263267740011926,0.6193798449612402,0.6086668370389301,258.0
