,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.9230769230769231,0.6545454545454545,0.7659574468085106,55.0
COSTS,0.7777777777777778,0.56,0.6511627906976745,25.0
ENERGY_POLICY,0.6923076923076923,0.5,0.5806451612903226,18.0
ENVIRONMENTAL_IMPACT,0.9,0.5294117647058824,0.6666666666666666,51.0
FOSSIL_FUELS,1.0,0.5416666666666666,0.7027027027027027,24.0
HEALTH_EFFECTS,0.7647058823529411,0.8387096774193549,0.8,31.0
PUBLIC_DEBATE,0.23076923076923078,0.6,0.3333333333333333,5.0
RELIABILITY,0.7142857142857143,0.4166666666666667,0.5263157894736842,24.0
RENEWABLES,0.8636363636363636,0.8260869565217391,0.8444444444444444,23.0
TECHNOLOGICAL_INNOVATION,0.375,1.0,0.5454545454545454,6.0
WASTE,0.8421052631578947,0.6666666666666666,0.7441860465116279,24.0
WEAPONS,0.75,0.8,0.7741935483870968,15.0
micro avg,0.7732793522267206,0.6345514950166113,0.6970802919708029,301.0
macro avg,0.7361387372803782,0.6611461544327025,0.6612552063142173,301.0
weighted avg,0.8244251229378206,0.6345514950166113,0.7009626928939228,301.0
samples avg,0.78125,0.7062499999999999,0.7238945578231293,301.0
