,precision,recall,f1-score,support
ACCIDENTS/SECURITY,0.4489795918367347,0.8,0.5751633986928104,55.0
COSTS,0.2647058823529412,0.72,0.3870967741935484,25.0
ENERGY_POLICY,0.1588785046728972,0.9444444444444444,0.272,18.0
ENVIRONMENTAL_IMPACT,0.46153846153846156,0.8235294117647058,0.5915492957746479,51.0
FOSSIL_FUELS,0.29310344827586204,0.7083333333333334,0.4146341463414634,24.0
HEALTH_EFFECTS,0.3146067415730337,0.9032258064516129,0.4666666666666667,31.0
PUBLIC_DEBATE,0.05,0.6,0.09230769230769231,5.0
RELIABILITY,0.23376623376623376,0.75,0.3564356435643564,24.0
RENEWABLES,0.30985915492957744,0.9565217391304348,0.46808510638297873,23.0
TECHNOLOGICAL_INNOVATION,0.1111111111111111,1.0,0.2,6.0
WASTE,0.27058823529411763,0.9583333333333334,0.42201834862385323,24.0
WEAPONS,0.2857142857142857,0.8,0.42105263157894735,15.0
micro avg,0.2777777777777778,0.8305647840531561,0.4163197335553705,301.0
macro avg,0.266904304255438,0.8303656723714888,0.38891747534391374,301.0
weighted avg,0.32867355399671777,0.8305647840531561,0.4592042782088383,301.0
samples avg,0.4291579700061843,0.8578125,0.5213125664018522,301.0
