,precision,recall,f1-score,support
ACCIDENTS/SECURITY,1.0,0.4727272727272727,0.6419753086419753,55.0
COSTS,0.6,0.12,0.2,25.0
ENERGY_POLICY,0.5,0.05555555555555555,0.1,18.0
ENVIRONMENTAL_IMPACT,0.8947368421052632,0.3333333333333333,0.4857142857142857,51.0
FOSSIL_FUELS,1.0,0.25,0.4,24.0
HEALTH_EFFECTS,0.8333333333333334,0.8064516129032258,0.819672131147541,31.0
PUBLIC_DEBATE,0.0,0.0,0.0,5.0
RELIABILITY,1.0,0.08333333333333333,0.15384615384615385,24.0
RENEWABLES,1.0,0.043478260869565216,0.08333333333333333,23.0
TECHNOLOGICAL_INNOVATION,0.2,0.16666666666666666,0.18181818181818182,6.0
WASTE,0.6923076923076923,0.75,0.72,24.0
WEAPONS,1.0,0.06666666666666667,0.125,15.0
micro avg,0.8211382113821138,0.33554817275747506,0.47641509433962265,301.0
macro avg,0.7266981556455242,0.26235105850463497,0.3259466162084559,301.0
weighted avg,0.8447850395218816,0.33554817275747506,0.42440129588768916,301.0
samples avg,0.4367559523809524,0.3861607142857143,0.4017857142857143,301.0
