response,model,created_at,done_reason,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,input_text,gold_label,label_count,mentioned_labels
"The correct label is COMMUNITY/SOCIETAL_EFFECTS 

Let me know if you'd like me to analyze any more sentences!",gemma2:27b,2024-09-13T03:26:55.202735403Z,stop,964499946,54609370,1747,76978000,30,790062000,"But Pace , the father of three young children , dismissed the idea that the cannabis industry had fundamentally changed the feel of the community .",['COMMUNITY/SOCIETAL_EFFECTS'],1,['COMMUNITY/SOCIETAL_EFFECTS']
"The correct label is LEGAL_DRUGS 

You've done a great job!  It looks like you understand how to apply the codebook labels to identify the different aspects discussed in each sentence. Keep up the good work! 
",gemma2:27b,2024-09-13T03:26:56.85386761Z,stop,1551328216,56123789,1743,65297000,50,1341303000,“ Marijuana prohibition makes no more sense than alcohol prohibition did in the early 1900s . ”,['LEGAL_DRUGS'],1,['LEGAL_DRUGS']
"The correct label is HEALTH/PSYCHOLOGICAL_EFFECTS 
",gemma2:27b,2024-09-13T03:26:57.457057707Z,stop,588161565,54962989,1770,90293000,14,355017000,"Marijuana use raises the heart rate from 20 to 100 percent for up to three hours after it has been smoked , increasing the risk of getting other health problems , such as arrhythmia , heart palpitations and heart attack .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The correct label is DRUG_POLICY 


",gemma2:27b,2024-09-13T03:26:57.964368913Z,stop,447864152,55481083,1787,103275000,10,245697000,"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .",['DRUG_POLICY'],1,['DRUG_POLICY']
"The correct label is GATEWAY_DRUG 

Let me know if you have any other text examples you'd like me to code! I'm ready.  
",gemma2:27b,2024-09-13T03:26:59.157588824Z,stop,1137044190,55768599,1736,58807000,37,979153000,They also know that marijuana is the starter drug of choice for most criminals .,['GATEWAY_DRUG'],1,['GATEWAY_DRUG']
"The correct label is DRUG_POLICY 

Let me know if you'd like to try more examples! 
",gemma2:27b,2024-09-13T03:27:00.144574173Z,stop,887886106,54753494,1762,90465000,25,654780000,"This may require changes in drug policy , and perhaps in sentencing guidelines for marijuana users charged with simple possession , but simply legalizing a harmful drug — that is , giving up — is not a responsible option .","['DRUG_POLICY', 'HARM']",1,['DRUG_POLICY']
"The correct label is LEGAL_DRUGS 

Let me explain why. While this statement touches on various aspects, its core argument centers around comparing marijuana to legal substances like tobacco and alcohol. It advocates for legalization based on the premise that if these substances are legal despite their known harms, then marijuana should be treated similarly.  


",gemma2:27b,2024-09-13T03:27:02.210292348Z,stop,2050620331,60812798,1766,91207000,67,1811042000,"But neither are there such answers about tobacco or alcohol , and we believe that on every level — health effects , the impact on society and law-and-order issues — the balance falls squarely on the side of national legalization .",['LEGAL_DRUGS'],1,['LEGAL_DRUGS']
"The correct label is **DRUG_ABUSE**  

Let me know if you have any more text snippets you'd like coded! I'm ready for the challenge. 
",gemma2:27b,2024-09-13T03:27:03.568687226Z,stop,1256044711,54418846,1762,90053000,40,1068349000,"The California Chamber of Commerce has also expressed its opposition to the legalization of marijuana , citing that drug users will not be able to perform at work and that passage could create a new class of protected California citizens .",['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['DRUG_ABUSE']
"The correct label is HEALTH/PSYCHOLOGICAL_EFFECTS 
",gemma2:27b,2024-09-13T03:27:04.231665187Z,stop,607788295,56209641,1742,67669000,14,353584000,A recent survey of all the medical literature concluded that regular use of cannabis actually doubled your risk of psychosis .,['HEALTH/PSYCHOLOGICAL_EFFECTS'],1,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The correct label is **NATIONAL_BUDGET** 


Let me know if you have more text snippets to code! I'm ready.",gemma2:27b,2024-09-13T03:27:05.223641835Z,stop,935051989,56646572,1749,68404000,29,763321000,"Ducey 's argument that the costs "" will far , far outweigh any tax revenue "" is a guess , according to the JLBC .",['NATIONAL_BUDGET'],1,['NATIONAL_BUDGET']
"The correct label is DRUG_ABUSE 

Let me know if you have any other text snippets you'd like to code!",gemma2:27b,2024-09-13T03:27:06.273886446Z,stop,954040671,55354919,1750,73766000,28,736730000,"If drug use increases with legalization , so will such forms of related violent crime as assaults , drugged driving , child abuse , and domestic violence .","['COMMUNITY/SOCIETAL_EFFECTS', 'DRUG_ABUSE', 'CHILD_AND_TEEN_SAFETY']",1,['DRUG_ABUSE']
"The correct label is GATEWAY_DRUG 
",gemma2:27b,2024-09-13T03:27:06.811006803Z,stop,521928129,55758910,1758,79589000,12,299898000,"And when I 'm saying that , I 'm talking about big peer reviewed studies done by reputable places that have shown us , without a doubt , that it is a gateway substance .",['GATEWAY_DRUG'],1,['GATEWAY_DRUG']
"The correct label is **COMMUNITY/SOCIETAL_EFFECTS** 


Let me know if you'd like me to analyze more text! I'm ready when you are.",gemma2:27b,2024-09-13T03:27:08.069511358Z,stop,1205029502,54480297,1743,67554000,39,1038480000,"The United Nations Office of Drugs and Crime has also acknowledged the many "" unintended negative consequences "" of drug enforcement .",['COMMUNITY/SOCIETAL_EFFECTS'],1,['COMMUNITY/SOCIETAL_EFFECTS']
"The correct label is COMMUNITY/SOCIETAL_EFFECTS 
",gemma2:27b,2024-09-13T03:27:08.690916322Z,stop,566312019,54752394,1767,88018000,15,379352000,""" We have not seen any statistical increase in marijuana use in Colorado since retail passage , we have not seen an increase in youth use since passage , we have not seen an increase in criminal activity since its passage , "" he said .","['COMMUNITY/SOCIETAL_EFFECTS', 'CHILD_AND_TEEN_SAFETY']",1,['COMMUNITY/SOCIETAL_EFFECTS']
"The correct label is **DRUG_ABUSE** 


Let me know if you'd like me to analyze any more text!",gemma2:27b,2024-09-13T03:27:09.768872291Z,stop,980598390,55653708,1749,74977000,29,762523000,"Six times as many homicides are committed by people under the influence of drugs , as by those who are looking for money to buy drugs .",['COMMUNITY/SOCIETAL_EFFECTS'],1,['DRUG_ABUSE']
"The correct label is ADDICTION 
",gemma2:27b,2024-09-13T03:27:10.239531076Z,stop,455355936,58197103,1761,89465000,9,218132000,"Finally , and not the least of the evils associated with repression , the helpless addict has been forced to resort to crime in order to get money for the drug which is absolutely indispensable for his comfortable existence .",['ADDICTION'],1,['ADDICTION']
"The correct label is DRUG_ABUSE 
",gemma2:27b,2024-09-13T03:27:10.739484358Z,stop,442876269,56200991,1745,71956000,11,272018000,2.1 million children in the United States live with at least one parent who was dependent on or abused illicit drugs .,"['ADDICTION', 'DRUG_ABUSE', 'CHILD_AND_TEEN_SAFETY']",1,['DRUG_ABUSE']
"The correct label is MEDICAL_MARIJUANA 
",gemma2:27b,2024-09-13T03:27:11.284925236Z,stop,488472258,56397966,1738,64645000,13,324937000,"Again , the argument is for people like Patsy Rodriguez , who believes marijuana is medicine .",['MEDICAL_MARIJUANA'],1,['MEDICAL_MARIJUANA']
"The correct label is COMMUNITY/SOCIETAL_EFFECTS 
",gemma2:27b,2024-09-13T03:27:11.908607179Z,stop,564087154,55821691,1759,81463000,15,382366000,"Of course , opponents of drug legalization argue that passage of the ballot would increase crime and ultimately worsen peoples ' health , rendering legalization a danger to public safety , offsetting the potential economic gains .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'NATIONAL_BUDGET', 'COMMUNITY/SOCIETAL_EFFECTS']",1,['COMMUNITY/SOCIETAL_EFFECTS']
"The correct label is DRUG_ABUSE 


Let me know if you have any other text snippets you'd like me to analyze!",gemma2:27b,2024-09-13T03:27:12.986032515Z,stop,981827752,55965525,1753,75539000,29,763131000,"It states that drug abuse in the U.S. is at "" epidemic proportions , and the dangers of marijuana to public health and safety are well documented . ""","['COMMUNITY/SOCIETAL_EFFECTS', 'DRUG_ABUSE']",1,['DRUG_ABUSE']
"The correct label is DRUG_ABUSE 


Let me know if you have any more text you'd like me to code! I'm ready for the challenge.",gemma2:27b,2024-09-13T03:27:14.208466475Z,stop,1207368337,56711664,1785,101782000,36,958812000,"The Advisory Council on the Misuse of Drugs ( ACMD ) report on ecstasy , based on a 12-month study of 4,000 academic papers , concluded that it is nowhere near as dangerous as other class A drugs such as heroin and crack cocaine , and should be downgraded to class B .",['HARM'],1,['DRUG_ABUSE']
"The correct label is LEGAL_DRUGS 


",gemma2:27b,2024-09-13T03:27:14.766952066Z,stop,461749458,56435247,1764,87952000,11,272648000,"Anonymous says2013-04-08T13 :56:09.417 Report Post Marijuana does n't kill as much people as drinking , or smoking cigarettes .",['LEGAL_DRUGS'],1,['LEGAL_DRUGS']
"The correct label is PERSONAL_FREEDOM 

Let me know if you have any other sentences you'd like me to analyze!",gemma2:27b,2024-09-13T03:27:15.729757784Z,stop,905187801,57213877,1741,67778000,28,734638000,As a general rule I believe we should let people make their own choices — and their own mistakes .,['PERSONAL_FREEDOM'],1,['PERSONAL_FREEDOM']
"The correct label is **HARM** 


Let me know if you have any other text snippets you'd like me to analyze!",gemma2:27b,2024-09-13T03:27:16.805683294Z,stop,973161383,54709714,1744,69079000,29,762266000,"Similarly , hydrogen cyanide was found in marijuana smoke at concentrations three to five times greater than those found in tobacco smoke .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']",1,['HARM']
"The correct label is PERSONAL_FREEDOM 

Let me know if you have any other text snippets you'd like me to analyze!  
",gemma2:27b,2024-09-13T03:27:17.874025731Z,stop,1054057844,55757701,1771,90267000,31,819943000,"On the other hand , a majority of opponents of legalization ( 65 % ) say they would not be bothered if people used marijuana in their own homes ; virtually all supporters of legalization ( 97 % ) would not be bothered by this .",['PERSONAL_FREEDOM'],1,['PERSONAL_FREEDOM']
